# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-20 13:47:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpu228vuyi/g0sfij6q.json
# random
#   seed = 16219
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/snia/snia-20230720144753.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-46.7506,0.941301,0.206998,2,3,0,47.338,0.212193,0.0131664,0.212193,0.0131664,3.2586e+07,1.36968e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.739,23.7705,23.7662,23.8727,23.8073,23.8703,23.846,23.7884,23.8145,23.8684,23.7931,23.7365,23.8091,23.8063,23.7892,23.794,23.7828,23.7815,23.7497,23.7809,23.8164,23.788,23.782,23.7925,23.782,23.8021,23.7756,23.8012,23.7603,23.7552,23.8008,23.8099,23.7968,23.7435
-46.5217,1,0.206998,2,7,0,46.7366,0.218072,0.0138164,0.218072,0.0138164,3.25956e+07,1.36988e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7396,23.7713,23.767,23.8737,23.8084,23.8715,23.8473,23.7898,23.8161,23.8701,23.795,23.7385,23.8112,23.8087,23.7918,23.7968,23.7857,23.7847,23.7531,23.7846,23.8204,23.7923,23.7866,23.7976,23.7874,23.808,23.7822,23.8085,23.7682,23.7643,23.811,23.8215,23.8111,23.7606
-46.8782,0.957895,0.206998,2,7,0,46.9468,0.211071,0.0131122,0.211071,0.0131122,3.25845e+07,1.36965e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7388,23.7704,23.766,23.8726,23.8071,23.8701,23.8458,23.7881,23.8143,23.8681,23.7928,23.7362,23.8087,23.806,23.7888,23.7936,23.7823,23.781,23.7491,23.7803,23.8157,23.7873,23.7812,23.7917,23.7811,23.8011,23.7746,23.8001,23.759,23.7538,23.7992,23.8081,23.7947,23.7411
-47.0165,0.975204,0.206998,3,15,0,47.5087,0.233177,0.0122698,0.233177,0.0122698,3.26072e+07,1.37013e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7708,23.7407,23.7725,23.7684,23.8753,23.8101,23.8735,23.8493,23.7921,23.8185,23.8728,23.7978,23.7416,23.8145,23.8122,23.7956,23.8008,23.7901,23.7893,23.758,23.7898,23.826,23.7982,23.7929,23.8043,23.7944,23.8155,23.79,23.8167,23.7768,23.7732,23.82,23.8303,23.8183,23.7643
-46.8149,0.999698,0.206998,3,11,0,47.399,0.236167,0.0086622,0.236167,0.0086622,3.25965e+07,1.3699e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7802,23.7704,23.7403,23.772,23.7679,23.8746,23.8093,23.8726,23.8484,23.7911,23.8174,23.8715,23.7965,23.7401,23.8129,23.8104,23.7936,23.7986,23.7876,23.7866,23.7551,23.7865,23.8223,23.7941,23.7884,23.7991,23.7887,23.8089,23.7825,23.8079,23.7666,23.7605,23.8044,23.8107,23.789,23.7219
-46.8106,0.883775,0.206998,2,3,0,47.6221,0.233755,0.00901453,0.233755,0.00901453,3.25951e+07,1.36987e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7801,23.7703,23.7401,23.7718,23.7677,23.8744,23.8091,23.8724,23.8481,23.7908,23.8171,23.8712,23.7961,23.7397,23.8124,23.8099,23.793,23.7981,23.7871,23.786,23.7544,23.7858,23.8216,23.7933,23.7875,23.7983,23.7878,23.808,23.7815,23.8069,23.7656,23.7595,23.8035,23.8099,23.7889,23.7228
-46.7841,0.923828,0.206998,2,3,0,47.5275,0.238709,0.00841657,0.238709,0.00841657,3.25985e+07,1.36994e+06,57571.6,23.8151,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7722,23.7681,23.8749,23.8096,23.873,23.8488,23.7915,23.8178,23.872,23.797,23.7406,23.8135,23.811,23.7942,23.7993,23.7884,23.7874,23.7559,23.7874,23.8233,23.7951,23.7894,23.8003,23.7899,23.8102,23.7838,23.8093,23.7681,23.7621,23.806,23.8123,23.7904,23.7226
-46.7421,0.999498,0.206998,2,5,0,46.8681,0.244023,0.00871173,0.244023,0.00871173,3.26059e+07,1.3701e+06,57571.6,23.8152,23.7556,23.7809,23.7797,23.7808,23.771,23.741,23.7729,23.7688,23.8757,23.8105,23.8739,23.8498,23.7926,23.8191,23.8734,23.7985,23.7422,23.8152,23.8129,23.7962,23.8015,23.7908,23.79,23.7586,23.7904,23.8264,23.7985,23.7931,23.8043,23.7942,23.8148,23.7889,23.8149,23.7741,23.7689,23.8137,23.8209,23.8009,23.7351
-46.7811,0.98343,0.206998,1,3,0,46.8716,0.243159,0.0093301,0.243159,0.0093301,3.26074e+07,1.37013e+06,57571.6,23.8152,23.7556,23.7809,23.7797,23.7808,23.7711,23.741,23.7729,23.7689,23.8758,23.8106,23.874,23.8499,23.7927,23.8192,23.8735,23.7986,23.7424,23.8154,23.8131,23.7965,23.8018,23.791,23.7903,23.759,23.7908,23.8269,23.7991,23.7937,23.8049,23.7949,23.8157,23.7899,23.8161,23.7756,23.7707,23.816,23.8238,23.8054,23.7419
-46.6825,0.999956,0.206998,3,15,0,47.3049,0.211426,0.0153425,0.211426,0.0153425,3.25937e+07,1.36984e+06,57571.6,23.8147,23.755,23.7801,23.7787,23.7795,23.7696,23.7393,23.7709,23.7666,23.8733,23.8079,23.871,23.8467,23.7892,23.8154,23.8694,23.7942,23.7377,23.8104,23.8078,23.7908,23.7958,23.7847,23.7836,23.752,23.7834,23.8192,23.791,23.7854,23.7964,23.7862,23.8068,23.781,23.8075,23.7675,23.7641,23.8114,23.8231,23.8155,23.7693
-46.7437,0.98712,0.206998,2,3,0,46.8735,0.205458,0.0149896,0.205458,0.0149896,3.25853e+07,1.36967e+06,57571.6,23.8146,23.7547,23.7798,23.7783,23.7791,23.7691,23.7387,23.7702,23.7658,23.8724,23.8069,23.8699,23.8455,23.7879,23.814,23.8678,23.7925,23.7359,23.8084,23.8056,23.7885,23.7933,23.782,23.7807,23.7488,23.78,23.8155,23.7871,23.7812,23.7918,23.7813,23.8015,23.7753,23.8011,23.7605,23.7562,23.8027,23.8133,23.8039,23.756
-46.7455,1,0.206998,3,7,0,46.7745,0.207691,0.0159767,0.207691,0.0159767,3.25918e+07,1.3698e+06,57571.6,23.8147,23.7549,23.7799,23.7786,23.7794,23.7694,23.7391,23.7707,23.7664,23.873,23.8075,23.8706,23.8463,23.7887,23.8149,23.8689,23.7936,23.7371,23.8097,23.8071,23.7901,23.795,23.7838,23.7827,23.751,23.7824,23.8181,23.79,23.7842,23.7952,23.785,23.8056,23.7798,23.8063,23.7663,23.763,23.8105,23.8225,23.816,23.7714
-47.8822,0.938798,0.206998,3,11,0,48.0427,0.186593,0.0174312,0.186593,0.0174312,3.25726e+07,1.3694e+06,57571.6,23.8143,23.7543,23.7792,23.7776,23.7782,23.768,23.7374,23.7688,23.7642,23.8706,23.8049,23.8677,23.8431,23.7852,23.8112,23.8648,23.7892,23.7323,23.8046,23.8016,23.7841,23.7886,23.777,23.7754,23.7432,23.7741,23.8092,23.7805,23.7741,23.7843,23.7735,23.7933,23.7667,23.7923,23.7515,23.7471,23.7939,23.8054,23.7994,23.7574
-46.759,0.991,0.206998,3,15,0,48.7418,0.203727,0.016202,0.203727,0.016202,3.2588e+07,1.36972e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7691,23.7388,23.7703,23.766,23.8725,23.807,23.87,23.8457,23.7881,23.8142,23.8681,23.7928,23.7362,23.8087,23.806,23.7889,23.7937,23.7825,23.7813,23.7495,23.7808,23.8164,23.7881,23.7823,23.7931,23.7827,23.8032,23.7772,23.8035,23.7633,23.7598,23.8071,23.819,23.8124,23.7682
-46.8766,0.492008,0.206998,3,11,0,52.334,0.242522,0.00774651,0.242522,0.00774651,3.26004e+07,1.36998e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7708,23.7407,23.7725,23.7684,23.8752,23.81,23.8733,23.8492,23.7919,23.8183,23.8725,23.7975,23.7412,23.8141,23.8117,23.7949,23.8001,23.7892,23.7883,23.7568,23.7884,23.8243,23.7962,23.7905,23.8014,23.7911,23.8114,23.785,23.8105,23.7692,23.7631,23.8069,23.8127,23.7895,23.7196
-46.8134,0.997216,0.206998,4,15,0,47.4175,0.246037,0.00844226,0.246037,0.00844226,3.26072e+07,1.37013e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7809,23.7712,23.7411,23.773,23.769,23.8759,23.8107,23.8742,23.8501,23.7929,23.8193,23.8737,23.7988,23.7426,23.8156,23.8133,23.7967,23.802,23.7913,23.7905,23.7592,23.791,23.8271,23.7992,23.7938,23.805,23.795,23.8157,23.7898,23.8158,23.7751,23.7698,23.8146,23.8217,23.8012,23.7347
-46.7392,0.99998,0.206998,5,31,0,46.8874,0.243686,0.00886442,0.243686,0.00886442,3.26062e+07,1.3701e+06,57571.6,23.8152,23.7556,23.7809,23.7797,23.7808,23.771,23.741,23.7728,23.7688,23.8757,23.8105,23.8739,23.8498,23.7926,23.8191,23.8734,23.7985,23.7422,23.8152,23.8129,23.7963,23.8015,23.7908,23.79,23.7587,23.7904,23.8265,23.7986,23.7932,23.8044,23.7943,23.815,23.789,23.8151,23.7744,23.7693,23.8141,23.8215,23.8018,23.7366
-46.9909,0.90517,0.206998,4,19,0,48.0712,0.222588,0.0142688,0.222588,0.0142688,3.26026e+07,1.37003e+06,57571.6,23.815,23.7552,23.7804,23.7792,23.7801,23.7703,23.7401,23.7718,23.7677,23.8744,23.8092,23.8724,23.8482,23.7909,23.8172,23.8714,23.7964,23.74,23.8129,23.8104,23.7937,23.7988,23.788,23.7871,23.7557,23.7874,23.8234,23.7955,23.7901,23.8014,23.7915,23.8125,23.787,23.8138,23.7741,23.771,23.8185,23.83,23.8214,23.773
-46.988,0.998484,0.206998,2,7,0,47.0941,0.22245,0.0105939,0.22245,0.0105939,3.2588e+07,1.36972e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7796,23.7697,23.7394,23.771,23.7667,23.8734,23.808,23.8711,23.8468,23.7892,23.8154,23.8694,23.7942,23.7376,23.8103,23.8076,23.7905,23.7954,23.7842,23.783,23.7512,23.7825,23.818,23.7896,23.7836,23.7941,23.7834,23.8034,23.7768,23.802,23.7606,23.7546,23.7989,23.806,23.7874,23.726
-46.7063,0.906742,0.206998,3,15,0,48.7899,0.238222,0.00871258,0.238222,0.00871258,3.25991e+07,1.36996e+06,57571.6,23.8151,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7722,23.7681,23.8749,23.8097,23.873,23.8488,23.7915,23.8178,23.872,23.797,23.7407,23.8135,23.8111,23.7943,23.7994,23.7885,23.7875,23.756,23.7876,23.8234,23.7953,23.7897,23.8006,23.7902,23.8106,23.7843,23.8099,23.7687,23.7629,23.8071,23.8136,23.7925,23.7259
-46.4958,0.98798,0.206998,4,19,0,47.2852,0.218284,0.0127326,0.218284,0.0127326,3.25915e+07,1.3698e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7796,23.7697,23.7394,23.7711,23.7668,23.8734,23.808,23.8712,23.8469,23.7894,23.8156,23.8696,23.7944,23.7379,23.8105,23.8079,23.7909,23.7959,23.7847,23.7836,23.7519,23.7833,23.8189,23.7907,23.7849,23.7956,23.7852,23.8056,23.7793,23.8052,23.7645,23.7597,23.8055,23.8148,23.8015,23.7474
-48.0089,0.734227,0.206998,2,7,0,49.2602,0.219524,0.016141,0.219524,0.016141,3.26063e+07,1.37011e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7802,23.7704,23.7402,23.7719,23.7678,23.8746,23.8093,23.8726,23.8484,23.7911,23.8175,23.8717,23.7967,23.7404,23.8133,23.8109,23.7942,23.7994,23.7886,23.7878,23.7565,23.7883,23.8245,23.7968,23.7916,23.8031,23.7935,23.8148,23.7897,23.8171,23.7779,23.7759,23.8247,23.838,23.8337,23.7907
-46.5139,0.991665,0.206998,2,3,0,48.0422,0.214657,0.0140907,0.214657,0.0140907,3.25926e+07,1.36982e+06,57571.6,23.8148,23.755,23.7801,23.7787,23.7796,23.7696,23.7394,23.771,23.7667,23.8733,23.8079,23.8711,23.8468,23.7893,23.8155,23.8695,23.7943,23.7378,23.8104,23.8078,23.7908,23.7958,23.7847,23.7836,23.7519,23.7833,23.819,23.7908,23.7851,23.796,23.7857,23.8062,23.7802,23.8064,23.766,23.7619,23.8085,23.819,23.8088,23.7589
-46.6461,0.9527,0.206998,2,3,0,46.7749,0.218522,0.0142211,0.218522,0.0142211,3.25977e+07,1.36993e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7397,23.7714,23.7672,23.8739,23.8085,23.8718,23.8475,23.7901,23.8163,23.8704,23.7953,23.7389,23.8116,23.8091,23.7922,23.7973,23.7863,23.7853,23.7538,23.7853,23.8212,23.7932,23.7876,23.7987,23.7886,23.8094,23.7836,23.8102,23.7701,23.7666,23.8136,23.8247,23.8154,23.7663
-47.479,0.927142,0.206998,2,3,0,47.5905,0.208182,0.0127493,0.208182,0.0127493,3.25796e+07,1.36955e+06,57571.6,23.8146,23.7547,23.7797,23.7782,23.779,23.7689,23.7385,23.77,23.7656,23.8721,23.8066,23.8695,23.8451,23.7874,23.8135,23.8673,23.7919,23.7352,23.8076,23.8048,23.7875,23.7922,23.7808,23.7794,23.7474,23.7784,23.8137,23.785,23.7788,23.7891,23.7782,23.798,23.7712,23.7963,23.7549,23.7491,23.7939,23.8021,23.7871,23.7319
-46.7432,1,0.206998,2,7,0,47.4377,0.208214,0.0141757,0.208214,0.0141757,3.25853e+07,1.36967e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7388,23.7703,23.766,23.8725,23.807,23.87,23.8457,23.788,23.8142,23.868,23.7927,23.7361,23.8086,23.8059,23.7887,23.7935,23.7822,23.781,23.7491,23.7803,23.8158,23.7874,23.7814,23.792,23.7814,23.8016,23.7752,23.801,23.7602,23.7555,23.8016,23.8115,23.8004,23.7501
-46.7838,0.981544,0.206998,3,11,0,47.0121,0.221971,0.0139808,0.221971,0.0139808,3.26008e+07,1.36999e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7702,23.74,23.7717,23.7675,23.8743,23.809,23.8722,23.848,23.7907,23.817,23.8711,23.796,23.7397,23.8125,23.81,23.7932,23.7983,23.7874,23.7865,23.7551,23.7867,23.8227,23.7947,23.7892,23.8005,23.7905,23.8113,23.7857,23.8124,23.7725,23.7691,23.8163,23.8274,23.818,23.7685
-46.8279,0.99635,0.206998,3,15,0,47.0081,0.212445,0.0129165,0.212445,0.0129165,3.25854e+07,1.36967e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.7389,23.7705,23.7661,23.8727,23.8072,23.8703,23.8459,23.7883,23.8144,23.8683,23.793,23.7364,23.809,23.8062,23.7891,23.7939,23.7826,23.7814,23.7495,23.7807,23.8162,23.7877,23.7817,23.7922,23.7816,23.8016,23.7751,23.8007,23.7596,23.7544,23.7997,23.8086,23.7948,23.7407
-46.465,0.982459,0.206998,4,17,0,48.2321,0.229468,0.0109421,0.229468,0.0109421,3.25976e+07,1.36992e+06,57571.6,23.815,23.7552,23.7804,23.7792,23.7801,23.7703,23.7401,23.7718,23.7677,23.8744,23.8091,23.8724,23.8481,23.7908,23.8171,23.8712,23.7961,23.7397,23.8125,23.8101,23.7932,23.7983,23.7873,23.7863,23.7548,23.7863,23.8221,23.794,23.7884,23.7993,23.789,23.8095,23.7834,23.8093,23.7685,23.7636,23.8088,23.8172,23.8009,23.7417
-46.9926,0.922416,0.206998,2,3,0,47.1388,0.235967,0.0116396,0.235967,0.0116396,3.2608e+07,1.37014e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7806,23.7709,23.7408,23.7727,23.7686,23.8755,23.8103,23.8737,23.8496,23.7924,23.8188,23.8731,23.7982,23.7419,23.8149,23.8126,23.796,23.8013,23.7906,23.7898,23.7585,23.7903,23.8265,23.7987,23.7934,23.8049,23.795,23.816,23.7905,23.8172,23.7771,23.7734,23.8199,23.8298,23.8165,23.7606
-46.7627,0.77299,0.206998,3,13,0,50.1503,0.208061,0.0141477,0.208061,0.0141477,3.2585e+07,1.36966e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7691,23.7388,23.7703,23.7659,23.8725,23.807,23.87,23.8456,23.788,23.8141,23.868,23.7927,23.736,23.8085,23.8058,23.7886,23.7934,23.7821,23.7809,23.749,23.7802,23.8157,23.7872,23.7812,23.7918,23.7812,23.8014,23.775,23.8007,23.7599,23.7552,23.8012,23.8111,23.7999,23.7495
-47.8367,0.955786,0.206998,5,31,0,48.9401,0.181001,0.0194895,0.181001,0.0194895,3.25741e+07,1.36943e+06,57571.6,23.8142,23.7543,23.7791,23.7775,23.7781,23.7679,23.7373,23.7687,23.7641,23.8704,23.8048,23.8675,23.843,23.785,23.811,23.8646,23.789,23.7321,23.8044,23.8014,23.7839,23.7885,23.7769,23.7754,23.7432,23.7741,23.8093,23.7806,23.7744,23.7848,23.7741,23.7942,23.768,23.794,23.7537,23.7504,23.7984,23.8117,23.81,23.7735
-48.5533,0.936615,0.206998,2,7,0,49.0823,0.174471,0.0229905,0.174471,0.0229905,3.25802e+07,1.36956e+06,57571.6,23.8143,23.7543,23.7791,23.7776,23.7782,23.768,23.7374,23.7688,23.7642,23.8706,23.8049,23.8677,23.8432,23.7853,23.8113,23.865,23.7894,23.7326,23.8049,23.802,23.7847,23.7893,23.7778,23.7765,23.7445,23.7756,23.811,23.7826,23.7767,23.7875,23.7773,23.798,23.7724,23.7995,23.7603,23.759,23.8093,23.8259,23.8313,23.8037
-48.6145,0.998937,0.206998,1,3,0,48.8658,0.170341,0.0231454,0.170341,0.0231454,3.25759e+07,1.36947e+06,57571.6,23.8142,23.7542,23.779,23.7774,23.7779,23.7677,23.7371,23.7684,23.7638,23.8701,23.8044,23.8671,23.8425,23.7846,23.8105,23.8641,23.7885,23.7316,23.8038,23.8008,23.7834,23.7879,23.7763,23.7749,23.7428,23.7738,23.8091,23.7805,23.7745,23.7852,23.7747,23.7953,23.7695,23.7963,23.757,23.7554,23.8054,23.8218,23.827,23.7996
-46.7055,0.909541,0.206998,3,15,0,51.9187,0.205401,0.0153072,0.205401,0.0153072,3.25865e+07,1.36969e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7691,23.7387,23.7703,23.7659,23.8725,23.807,23.87,23.8456,23.788,23.8141,23.868,23.7927,23.7361,23.8086,23.8059,23.7887,23.7935,23.7823,23.781,23.7492,23.7804,23.816,23.7876,23.7817,23.7924,23.7819,23.8023,23.7761,23.8021,23.7617,23.7576,23.8043,23.8153,23.8067,23.7599
-46.7151,0.992923,0.206998,2,3,0,46.7782,0.204968,0.015418,0.204968,0.015418,3.25864e+07,1.36969e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7791,23.7691,23.7387,23.7703,23.7659,23.8724,23.807,23.87,23.8456,23.788,23.8141,23.868,23.7926,23.736,23.8085,23.8058,23.7887,23.7935,23.7822,23.781,23.7491,23.7804,23.8159,23.7875,23.7816,23.7923,23.7819,23.8022,23.7761,23.8021,23.7616,23.7576,23.8044,23.8155,23.8071,23.7606
-47.0779,0.929087,0.206998,3,15,0,47.602,0.216796,0.0154228,0.216796,0.0154228,3.26003e+07,1.36998e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.874,23.8087,23.8719,23.8477,23.7903,23.8166,23.8707,23.7956,23.7392,23.812,23.8095,23.7927,23.7978,23.7869,23.7859,23.7545,23.7861,23.8221,23.7941,23.7887,23.8,23.79,23.811,23.7856,23.8125,23.7728,23.77,23.8179,23.8302,23.8237,23.7783
-46.6248,0.927014,0.206998,2,7,0,47.6924,0.220452,0.0138417,0.220452,0.0138417,3.25984e+07,1.36994e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.7701,23.7398,23.7715,23.7673,23.874,23.8087,23.8719,23.8477,23.7903,23.8166,23.8707,23.7956,23.7392,23.8119,23.8094,23.7926,23.7977,23.7867,23.7857,23.7542,23.7858,23.8217,23.7937,23.7881,23.7992,23.7891,23.8099,23.7841,23.8106,23.7705,23.7669,23.8138,23.8246,23.8146,23.7645
-46.5842,0.97906,0.206998,3,15,0,47.1274,0.236674,0.00941879,0.236674,0.00941879,3.26001e+07,1.36998e+06,57571.6,23.8151,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7722,23.7681,23.8749,23.8097,23.873,23.8488,23.7915,23.8179,23.872,23.797,23.7407,23.8136,23.8111,23.7944,23.7995,23.7886,23.7877,23.7562,23.7878,23.8237,23.7956,23.79,23.801,23.7907,23.8111,23.785,23.8107,23.7698,23.7644,23.809,23.8163,23.7969,23.7329
-47.2123,0.99807,0.206998,4,19,0,47.3626,0.192557,0.0185668,0.192557,0.0185668,3.25842e+07,1.36964e+06,57571.6,23.8145,23.7546,23.7795,23.778,23.7788,23.7687,23.7382,23.7697,23.7652,23.8717,23.8061,23.8691,23.8446,23.7869,23.813,23.8668,23.7914,23.7347,23.8071,23.8043,23.7871,23.7918,23.7805,23.7792,23.7473,23.7785,23.814,23.7857,23.7798,23.7905,23.7802,23.8007,23.7748,23.8013,23.7614,23.7585,23.8068,23.8202,23.8179,23.7797
-47.4004,0.944853,0.206998,2,3,0,47.5015,0.191372,0.0170956,0.191372,0.0170956,3.25769e+07,1.36949e+06,57571.6,23.8144,23.7544,23.7793,23.7778,23.7785,23.7683,23.7378,23.7692,23.7647,23.8711,23.8055,23.8683,23.8439,23.786,23.812,23.8657,23.7902,23.7334,23.8057,23.8028,23.7854,23.7901,23.7785,23.7771,23.745,23.776,23.8112,23.7826,23.7764,23.7868,23.7761,23.7961,23.7697,23.7955,23.7548,23.7507,23.7977,23.8093,23.8031,23.7605
-46.7467,0.995025,0.206998,3,11,0,48.1067,0.231299,0.00953034,0.231299,0.00953034,3.25942e+07,1.36985e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.7801,23.7702,23.74,23.7717,23.7675,23.8742,23.8089,23.8722,23.8479,23.7905,23.8168,23.8709,23.7958,23.7393,23.8121,23.8096,23.7926,23.7977,23.7866,23.7856,23.7539,23.7853,23.821,23.7928,23.787,23.7977,23.7872,23.8074,23.781,23.8064,23.7651,23.7592,23.8034,23.8102,23.7902,23.7259
-46.8362,0.998146,0.206998,3,11,0,46.9874,0.244089,0.00928076,0.244089,0.00928076,3.26083e+07,1.37015e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7808,23.7711,23.7411,23.773,23.769,23.8759,23.8107,23.8742,23.8501,23.7929,23.8193,23.8737,23.7988,23.7426,23.8156,23.8133,23.7967,23.802,23.7914,23.7906,23.7593,23.7911,23.8273,23.7995,23.7941,23.8054,23.7955,23.8163,23.7905,23.8168,23.7763,23.7715,23.8168,23.8247,23.8063,23.7427
-47.8837,0.664968,0.206998,2,3,0,49.2227,0.240023,0.0120459,0.240023,0.0120459,3.26143e+07,1.37027e+06,57571.6,23.8152,23.7556,23.781,23.7799,23.781,23.7713,23.7413,23.7732,23.7692,23.8761,23.811,23.8745,23.8504,23.7933,23.8198,23.8742,23.7994,23.7433,23.8164,23.8142,23.7977,23.8031,23.7925,23.7919,23.7608,23.7928,23.8292,23.8016,23.7965,23.8082,23.7986,23.8199,23.7948,23.8219,23.7823,23.7793,23.8265,23.8373,23.8258,23.7718
-46.489,0.977406,0.206998,2,3,0,48.1187,0.231747,0.0105001,0.231747,0.0105001,3.25986e+07,1.36994e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7802,23.7704,23.7402,23.772,23.7678,23.8746,23.8093,23.8726,23.8484,23.791,23.8173,23.8715,23.7964,23.7401,23.8129,23.8104,23.7936,23.7987,23.7878,23.7868,23.7553,23.7868,23.8227,23.7946,23.7889,23.7999,23.7896,23.8101,23.784,23.8099,23.7691,23.764,23.8091,23.8171,23.8,23.7395
-47.7706,0.751224,0.206998,2,3,0,48.5333,0.224863,0.00916016,0.224863,0.00916016,3.25851e+07,1.36966e+06,57571.6,23.8148,23.755,23.7801,23.7787,23.7796,23.7696,23.7393,23.7709,23.7667,23.8733,23.8079,23.871,23.8466,23.7891,23.8153,23.8692,23.7939,23.7374,23.81,23.8073,23.7901,23.795,23.7837,23.7825,23.7506,23.7817,23.8171,23.7886,23.7825,23.7928,23.782,23.8017,23.7747,23.7995,23.7576,23.7507,23.7939,23.7995,23.7772,23.7105
-46.5488,1,0.206998,3,11,0,47.7693,0.217058,0.0140895,0.217058,0.0140895,3.25954e+07,1.36988e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7797,23.7698,23.7396,23.7712,23.767,23.8737,23.8083,23.8715,23.8472,23.7897,23.816,23.87,23.7949,23.7384,23.8111,23.8086,23.7916,23.7967,23.7856,23.7846,23.753,23.7845,23.8203,23.7922,23.7865,23.7975,23.7873,23.808,23.7821,23.8085,23.7682,23.7644,23.8113,23.822,23.8121,23.7625
-46.9056,0.960509,0.206998,3,15,0,47.1353,0.215493,0.0153242,0.215493,0.0153242,3.25984e+07,1.36994e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7397,23.7713,23.7671,23.8738,23.8085,23.8717,23.8474,23.79,23.8162,23.8703,23.7952,23.7388,23.8115,23.809,23.7921,23.7972,23.7862,23.7853,23.7538,23.7853,23.8213,23.7933,23.7877,23.7989,23.7889,23.8098,23.7843,23.811,23.7712,23.7682,23.8159,23.828,23.821,23.7752
-47.2686,0.996059,0.206998,3,15,0,47.9953,0.190238,0.0185287,0.190238,0.0185287,3.25813e+07,1.36958e+06,57571.6,23.8144,23.7545,23.7794,23.7779,23.7786,23.7685,23.738,23.7694,23.7649,23.8714,23.8058,23.8687,23.8442,23.7864,23.8125,23.8662,23.7908,23.734,23.8064,23.8036,23.7863,23.791,23.7795,23.7782,23.7462,23.7773,23.8127,23.7843,23.7783,23.7889,23.7785,23.7988,23.7728,23.7991,23.759,23.7559,23.804,23.8171,23.8143,23.7759
