lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
# Adaptation terminated
# Step size = 0.204307
# Diagonal elements of inverse mass matrix:
# 0.000495151, 4.12255e-05
-47.2886,1,0.204307,2,3,0,47.8355,0.256052,0.00704406,0.256052,0.00704406,3.26135e+07,1.37026e+06,57571.6,23.8154,23.7558,23.7812,23.7802,23.7813,23.7717,23.7418,23.7737,23.7698,23.8768,23.8117,23.8753,23.8513,23.7942,23.8208,23.8752,23.8005,23.7444,23.8175,23.8154,23.7989,23.8043,23.7938,23.7931,23.762,23.7939,23.8302,23.8025,23.7973,23.8087,23.7988,23.8197,23.7939,23.8201,23.7794,23.7741,23.8186,23.8251,23.8025,23.7317
-47.7928,0.966236,0.204307,2,3,0,47.9267,0.259758,0.00724866,0.259758,0.00724866,3.26186e+07,1.37036e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7422,23.7742,23.7703,23.8774,23.8123,23.876,23.852,23.7951,23.8216,23.8762,23.8015,23.7455,23.8187,23.8167,23.8003,23.8058,23.7954,23.7949,23.7639,23.796,23.8324,23.8049,23.7998,23.8115,23.8018,23.8229,23.7974,23.8239,23.7836,23.7788,23.8239,23.831,23.8097,23.7403
-47.5359,1,0.204307,1,1,0,47.7555,0.258757,0.00694697,0.258757,0.00694697,3.26162e+07,1.37032e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7815,23.7719,23.742,23.774,23.7701,23.8771,23.8121,23.8757,23.8517,23.7947,23.8213,23.8758,23.8011,23.745,23.8182,23.8161,23.7997,23.8052,23.7947,23.7941,23.7631,23.7951,23.8315,23.8039,23.7987,23.8102,23.8004,23.8214,23.7958,23.8221,23.7815,23.7765,23.8212,23.8278,23.8054,23.7346
-47.3843,0.998355,0.204307,4,19,0,48.1405,0.190403,0.0192929,0.190403,0.0192929,3.25845e+07,1.36965e+06,57571.6,23.8145,23.7545,23.7795,23.778,23.7787,23.7686,23.7381,23.7696,23.7652,23.8716,23.8061,23.869,23.8446,23.7868,23.8129,23.8667,23.7913,23.7346,23.807,23.8042,23.787,23.7917,23.7804,23.7791,23.7472,23.7784,23.814,23.7856,23.7798,23.7906,23.7803,23.8008,23.775,23.8017,23.762,23.7595,23.8082,23.8222,23.8213,23.785
-47.5685,0.976569,0.204307,2,3,0,47.6703,0.190431,0.0198159,0.190431,0.0198159,3.25866e+07,1.36969e+06,57571.6,23.8145,23.7546,23.7795,23.7781,23.7788,23.7687,23.7383,23.7697,23.7653,23.8718,23.8062,23.8692,23.8448,23.7871,23.8131,23.8669,23.7916,23.7349,23.8074,23.8046,23.7874,23.7922,23.7809,23.7797,23.7479,23.7791,23.8147,23.7865,23.7807,23.7916,23.7814,23.8021,23.7765,23.8034,23.7639,23.7618,23.8109,23.8255,23.8258,23.791
-47.3416,1,0.204307,4,19,0,47.7651,0.256009,0.00726838,0.256009,0.00726838,3.26143e+07,1.37027e+06,57571.6,23.8154,23.7558,23.7813,23.7802,23.7813,23.7717,23.7418,23.7738,23.7699,23.8769,23.8118,23.8754,23.8514,23.7943,23.8209,23.8753,23.8006,23.7445,23.8177,23.8155,23.7991,23.8045,23.794,23.7933,23.7623,23.7942,23.8305,23.8029,23.7976,23.8091,23.7993,23.8202,23.7945,23.8207,23.7801,23.7751,23.8197,23.8265,23.8045,23.7346
-47.1962,0.99898,0.204307,3,7,0,47.3757,0.255599,0.00655764,0.255599,0.00655764,3.2611e+07,1.37021e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7417,23.7736,23.7696,23.8766,23.8115,23.8751,23.851,23.7939,23.8204,23.8749,23.8001,23.744,23.8171,23.8149,23.7983,23.8037,23.7931,23.7924,23.7612,23.7931,23.8293,23.8015,23.7962,23.8075,23.7975,23.8182,23.7922,23.8181,23.7772,23.7715,23.8155,23.8214,23.7972,23.7242
-47.472,0.965084,0.204307,2,3,0,47.5456,0.257551,0.00715988,0.257551,0.00715988,3.26157e+07,1.3703e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7739,23.77,23.877,23.812,23.8756,23.8516,23.7946,23.8211,23.8756,23.8009,23.7449,23.818,23.8159,23.7995,23.805,23.7945,23.7939,23.7628,23.7948,23.8312,23.8035,23.7983,23.8099,23.8001,23.821,23.7954,23.8217,23.7812,23.7762,23.8209,23.8277,23.8057,23.7356
-48.0821,0.833344,0.204307,2,3,0,49.5149,0.256274,0.0041643,0.256274,0.0041643,3.26023e+07,1.37002e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.7809,23.7713,23.7412,23.7731,23.7691,23.876,23.8108,23.8743,23.8502,23.793,23.8194,23.8738,23.7989,23.7426,23.8156,23.8133,23.7966,23.8018,23.791,23.7901,23.7587,23.7903,23.8262,23.7981,23.7924,23.8032,23.7928,23.8129,23.7862,23.8111,23.7692,23.7616,23.8035,23.8063,23.7748,23.691
-47.665,0.910011,0.204307,1,3,0,49.0628,0.263185,0.00569263,0.263185,0.00569263,3.26165e+07,1.37032e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7422,23.7742,23.7703,23.8774,23.8123,23.876,23.852,23.795,23.8216,23.8761,23.8015,23.7454,23.8187,23.8166,23.8002,23.8057,23.7952,23.7946,23.7636,23.7956,23.8319,23.8043,23.7991,23.8106,23.8007,23.8216,23.7959,23.822,23.7812,23.7756,23.8196,23.8252,23.7999,23.7244
-49.504,0.794745,0.204307,2,3,0,49.9194,0.267815,0.00742987,0.267815,0.00742987,3.26286e+07,1.37058e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7713,23.8785,23.8135,23.8774,23.8535,23.7967,23.8234,23.8781,23.8036,23.7477,23.8212,23.8193,23.8031,23.8089,23.7987,23.7984,23.7677,23.8,23.8368,23.8096,23.8048,23.8169,23.8076,23.8291,23.8042,23.8313,23.7916,23.7879,23.8338,23.8421,23.8227,23.7553
-48.3181,0.98425,0.204307,4,19,0,50.9328,0.206868,0.0186217,0.206868,0.0186217,3.26012e+07,1.37e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7797,23.7698,23.7395,23.7712,23.7669,23.8736,23.8083,23.8714,23.8472,23.7897,23.816,23.8701,23.795,23.7386,23.8113,23.8088,23.792,23.7971,23.7862,23.7853,23.7538,23.7855,23.8216,23.7937,23.7884,23.7999,23.7902,23.8114,23.7864,23.8139,23.775,23.7736,23.8232,23.8381,23.8379,23.801
-47.8102,0.993777,0.204307,3,7,0,48.4452,0.21914,0.0159946,0.21914,0.0159946,3.26053e+07,1.37009e+06,57571.6,23.815,23.7552,23.7804,23.7792,23.7801,23.7703,23.7401,23.7719,23.7677,23.8745,23.8092,23.8725,23.8483,23.791,23.8173,23.8715,23.7965,23.7402,23.8131,23.8107,23.7939,23.7991,23.7884,23.7875,23.7562,23.788,23.8241,23.7963,23.7911,23.8026,23.7929,23.8141,23.789,23.8163,23.777,23.7749,23.8235,23.8367,23.8319,23.7885
-46.4856,0.993392,0.204307,2,7,0,47.9246,0.220412,0.0132743,0.220412,0.0132743,3.25962e+07,1.36989e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7397,23.7714,23.7672,23.8739,23.8085,23.8717,23.8475,23.79,23.8163,23.8704,23.7952,23.7388,23.8115,23.809,23.7921,23.7971,23.7861,23.7851,23.7535,23.785,23.8208,23.7927,23.7871,23.7981,23.7879,23.8085,23.7826,23.8088,23.7685,23.7644,23.8108,23.821,23.8095,23.7575
-46.6761,0.958428,0.204307,3,15,0,47.0211,0.226384,0.010505,0.226384,0.010505,3.25923e+07,1.36981e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7397,23.7714,23.7672,23.8739,23.8085,23.8717,23.8474,23.79,23.8162,23.8703,23.7951,23.7386,23.8113,23.8088,23.7918,23.7968,23.7857,23.7846,23.7529,23.7842,23.8199,23.7916,23.7858,23.7965,23.786,23.8061,23.7797,23.8052,23.764,23.7584,23.803,23.8104,23.7923,23.7311
-46.5709,0.99859,0.204307,3,15,0,47.0717,0.210999,0.0143372,0.210999,0.0143372,3.25893e+07,1.36975e+06,57571.6,23.8147,23.7549,23.7799,23.7786,23.7794,23.7694,23.7391,23.7706,23.7663,23.8729,23.8075,23.8706,23.8462,23.7887,23.8148,23.8688,23.7935,23.7369,23.8095,23.8069,23.7898,23.7947,23.7835,23.7823,23.7506,23.7819,23.8175,23.7892,23.7833,23.7941,23.7837,23.8041,23.7779,23.8039,23.7634,23.7592,23.8056,23.816,23.8058,23.7564
-46.7636,0.988952,0.204307,4,19,0,46.8436,0.242012,0.00960132,0.242012,0.00960132,3.26071e+07,1.37012e+06,57571.6,23.8152,23.7556,23.7809,23.7797,23.7808,23.771,23.741,23.7728,23.7688,23.8757,23.8105,23.8739,23.8498,23.7926,23.8191,23.8734,23.7985,23.7423,23.8152,23.8129,23.7963,23.8016,23.7909,23.7901,23.7588,23.7906,23.8267,23.7988,23.7934,23.8047,23.7947,23.8155,23.7897,23.816,23.7755,23.7707,23.8161,23.8242,23.8063,23.7437
-46.5868,0.996928,0.204307,2,7,0,46.8787,0.23754,0.00998102,0.23754,0.00998102,3.26033e+07,1.37004e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7708,23.7407,23.7725,23.7684,23.8752,23.81,23.8733,23.8492,23.7919,23.8183,23.8725,23.7976,23.7413,23.8142,23.8118,23.7951,23.8003,23.7895,23.7886,23.7573,23.7889,23.8249,23.797,23.7915,23.8026,23.7925,23.8131,23.7872,23.8133,23.7726,23.7678,23.813,23.821,23.8035,23.7417
-47.0471,0.99509,0.204307,4,19,0,47.605,0.195144,0.0174682,0.195144,0.0174682,3.25829e+07,1.36961e+06,57571.6,23.8145,23.7546,23.7795,23.7781,23.7788,23.7687,23.7382,23.7697,23.7653,23.8717,23.8062,23.8691,23.8447,23.7869,23.813,23.8668,23.7914,23.7347,23.8071,23.8043,23.787,23.7918,23.7804,23.7791,23.7472,23.7783,23.8138,23.7853,23.7794,23.79,23.7795,23.7999,23.7738,23.8,23.7598,23.7564,23.804,23.8164,23.8117,23.7706
-46.4641,0.998564,0.204307,4,23,0,47.0694,0.22219,0.0128472,0.22219,0.0128472,3.25966e+07,1.3699e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.874,23.8086,23.8719,23.8476,23.7902,23.8165,23.8705,23.7954,23.739,23.8118,23.8092,23.7923,23.7974,23.7864,23.7854,23.7538,23.7853,23.8211,23.793,23.7874,23.7984,23.7882,23.8087,23.7828,23.809,23.7686,23.7643,23.8106,23.8204,23.8081,23.7548
-46.6683,0.957258,0.204307,3,11,0,47.1513,0.211133,0.0136859,0.211133,0.0136859,3.25869e+07,1.3697e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.739,23.7705,23.7662,23.8728,23.8073,23.8704,23.846,23.7884,23.8145,23.8685,23.7932,23.7366,23.8091,23.8064,23.7893,23.7941,23.7829,23.7817,23.7498,23.7811,23.8166,23.7882,23.7823,23.7929,23.7824,23.8026,23.7762,23.802,23.7612,23.7564,23.8023,23.812,23.8001,23.7484
-46.7023,0.99396,0.204307,1,1,0,46.7204,0.210756,0.0136585,0.210756,0.0136585,3.25863e+07,1.36969e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.7389,23.7705,23.7661,23.8727,23.8072,23.8703,23.8459,23.7883,23.8144,23.8684,23.7931,23.7365,23.809,23.8063,23.7891,23.794,23.7827,23.7815,23.7496,23.7808,23.8164,23.788,23.782,23.7926,23.782,23.8022,23.7758,23.8015,23.7607,23.7559,23.8017,23.8113,23.7993,23.7475
-46.9908,0.977075,0.204307,3,15,0,48.4464,0.241413,0.0104088,0.241413,0.0104088,3.26095e+07,1.37017e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7808,23.7711,23.7411,23.773,23.7689,23.8758,23.8107,23.8741,23.85,23.7929,23.8193,23.8736,23.7988,23.7426,23.8156,23.8134,23.7968,23.8021,23.7914,23.7907,23.7595,23.7913,23.8275,23.7998,23.7945,23.8059,23.7961,23.817,23.7914,23.818,23.7778,23.7737,23.8196,23.8286,23.8129,23.7533
-49.2654,0.85186,0.204307,2,3,0,49.3845,0.237436,0.005779,0.237436,0.005779,3.25865e+07,1.36969e+06,57571.6,23.8149,23.7552,23.7803,23.779,23.7799,23.7701,23.7398,23.7715,23.7673,23.874,23.8086,23.8718,23.8475,23.7901,23.8163,23.8703,23.7951,23.7386,23.8112,23.8086,23.7916,23.7965,23.7852,23.784,23.7522,23.7833,23.8188,23.7902,23.784,23.7943,23.7833,23.8028,23.7755,23.7997,23.7572,23.7488,23.7903,23.7929,23.7625,23.683
-47.064,0.836962,0.204307,2,5,0,50.9044,0.232985,0.00866421,0.232985,0.00866421,3.25928e+07,1.36982e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7702,23.74,23.7717,23.7675,23.8742,23.8089,23.8721,23.8479,23.7905,23.8167,23.8708,23.7957,23.7392,23.812,23.8094,23.7925,23.7975,23.7864,23.7853,23.7536,23.785,23.8207,23.7924,23.7865,23.7971,23.7865,23.8065,23.7799,23.8051,23.7636,23.7571,23.8007,23.8066,23.7844,23.7168
-47.5163,0.695131,0.204307,1,3,0,49.8366,0.238572,0.0119001,0.238572,0.0119001,3.2612e+07,1.37023e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7808,23.7711,23.7411,23.773,23.769,23.8759,23.8107,23.8742,23.8501,23.793,23.8194,23.8738,23.799,23.7428,23.8159,23.8136,23.7971,23.8024,23.7918,23.7911,23.76,23.7919,23.8282,23.8006,23.7954,23.807,23.7973,23.8185,23.7932,23.8202,23.7805,23.7772,23.8242,23.8346,23.8225,23.7678
-47.5428,0.996267,0.204307,2,7,0,47.6183,0.227256,0.00898488,0.227256,0.00898488,3.25872e+07,1.36971e+06,57571.6,23.8148,23.755,23.7802,23.7789,23.7797,23.7698,23.7395,23.7712,23.7669,23.8735,23.8081,23.8713,23.847,23.7895,23.8157,23.8697,23.7944,23.7379,23.8105,23.8079,23.7908,23.7957,23.7845,23.7833,23.7514,23.7827,23.8181,23.7897,23.7836,23.794,23.7832,23.8031,23.7762,23.8011,23.7593,23.7525,23.7958,23.8014,23.779,23.7119
-48.0745,0.890683,0.204307,1,1,0,48.1902,0.226803,0.00851916,0.226803,0.00851916,3.25848e+07,1.36966e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7796,23.7697,23.7394,23.771,23.7667,23.8733,23.8079,23.871,23.8467,23.7892,23.8154,23.8693,23.7941,23.7375,23.8101,23.8074,23.7903,23.7951,23.7838,23.7826,23.7507,23.7818,23.8172,23.7887,23.7825,23.7928,23.7819,23.8016,23.7745,23.7992,23.7571,23.7499,23.7927,23.7977,23.7738,23.7047
-48.2774,0.986671,0.204307,2,3,0,48.6973,0.228559,0.00803074,0.228559,0.00803074,3.2585e+07,1.36966e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7797,23.7697,23.7395,23.7711,23.7668,23.8734,23.808,23.8712,23.8468,23.7893,23.8155,23.8695,23.7942,23.7377,23.8102,23.8076,23.7904,23.7953,23.784,23.7828,23.7509,23.782,23.8174,23.7889,23.7827,23.793,23.7821,23.8017,23.7746,23.7991,23.757,23.7495,23.7921,23.7967,23.7716,23.7007
-46.4675,0.949668,0.204307,2,7,0,49.1112,0.230433,0.0110207,0.230433,0.0110207,3.25991e+07,1.36996e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7802,23.7704,23.7402,23.7719,23.7678,23.8746,23.8093,23.8726,23.8483,23.791,23.8173,23.8715,23.7964,23.7401,23.8129,23.8104,23.7936,23.7987,23.7878,23.7868,23.7553,23.7869,23.8228,23.7947,23.7891,23.8001,23.7899,23.8104,23.7844,23.8104,23.7697,23.7649,23.8104,23.8189,23.803,23.7442
-46.5072,0.988634,0.204307,3,13,0,46.6819,0.227423,0.0108967,0.227423,0.0108967,3.25951e+07,1.36987e+06,57571.6,23.8149,23.7552,23.7803,23.7791,23.78,23.7701,23.7399,23.7716,23.7674,23.8741,23.8088,23.872,23.8478,23.7904,23.8166,23.8707,23.7956,23.7392,23.8119,23.8094,23.7925,23.7975,23.7865,23.7854,23.7538,23.7853,23.821,23.7928,23.7871,23.7979,23.7875,23.8079,23.7816,23.8074,23.7664,23.7612,23.8063,23.8143,23.7975,23.7379
-46.7043,0.9757,0.204307,3,13,0,47.0794,0.217883,0.0144851,0.217883,0.0144851,3.2598e+07,1.36993e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7798,23.77,23.7397,23.7714,23.7672,23.8739,23.8085,23.8718,23.8475,23.7901,23.8163,23.8704,23.7953,23.7389,23.8116,23.8091,23.7923,23.7973,23.7863,23.7853,23.7538,23.7854,23.8213,23.7932,23.7877,23.7988,23.7888,23.8095,23.7839,23.8104,23.7705,23.767,23.8143,23.8256,23.8168,23.7686
-46.8259,0.976845,0.204307,4,19,0,47.3028,0.244075,0.00924361,0.244075,0.00924361,3.26081e+07,1.37014e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7808,23.7711,23.7411,23.773,23.7689,23.8758,23.8107,23.8741,23.85,23.7929,23.8193,23.8736,23.7988,23.7426,23.8156,23.8133,23.7967,23.802,23.7913,23.7905,23.7593,23.7911,23.8272,23.7994,23.794,23.8054,23.7954,23.8162,23.7904,23.8166,23.7761,23.7713,23.8166,23.8244,23.8059,23.7422
-47.0796,0.944957,0.204307,2,7,0,47.8797,0.252811,0.00667063,0.252811,0.00667063,3.26082e+07,1.37015e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.7811,23.7714,23.7414,23.7733,23.7693,23.8763,23.8111,23.8746,23.8506,23.7935,23.8199,23.8743,23.7994,23.7433,23.8163,23.8141,23.7975,23.8028,23.7922,23.7914,23.7601,23.7919,23.828,23.8002,23.7947,23.8059,23.7958,23.8164,23.7903,23.8161,23.775,23.7691,23.8129,23.8186,23.7942,23.7213
-47.1091,0.973593,0.204307,4,23,0,47.5257,0.19455,0.0180908,0.19455,0.0180908,3.25846e+07,1.36965e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7788,23.7687,23.7383,23.7698,23.7653,23.8718,23.8063,23.8692,23.8448,23.7871,23.8132,23.867,23.7916,23.7349,23.8074,23.8046,23.7874,23.7921,23.7808,23.7795,23.7476,23.7788,23.8144,23.786,23.7801,23.7909,23.7805,23.801,23.7751,23.8015,23.7615,23.7585,23.8066,23.8197,23.8164,23.7771
-46.9324,0.905524,0.204307,3,15,0,48.2355,0.216096,0.0119261,0.216096,0.0119261,3.25857e+07,1.36967e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7694,23.7391,23.7706,23.7663,23.8729,23.8075,23.8705,23.8462,23.7886,23.8147,23.8687,23.7934,23.7368,23.8093,23.8066,23.7895,23.7943,23.7831,23.7818,23.75,23.7811,23.8166,23.7882,23.7821,23.7926,23.7819,23.8019,23.7753,23.8007,23.7594,23.7538,23.7987,23.8067,23.7908,23.7336
-46.6992,1,0.204307,2,7,0,46.9923,0.215252,0.0126171,0.215252,0.0126171,3.25875e+07,1.36971e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7694,23.7391,23.7707,23.7664,23.873,23.8076,23.8706,23.8463,23.7887,23.8149,23.8688,23.7936,23.737,23.8096,23.8069,23.7898,23.7947,23.7834,23.7822,23.7504,23.7816,23.8172,23.7888,23.7828,23.7934,23.7829,23.803,23.7766,23.8022,23.7612,23.756,23.8014,23.8102,23.7961,23.7412
-48.1734,0.906512,0.204307,3,7,0,48.3823,0.19371,0.0151623,0.19371,0.0151623,3.2572e+07,1.36939e+06,57571.6,23.8143,23.7544,23.7793,23.7777,23.7784,23.7682,23.7376,23.769,23.7645,23.8709,23.8052,23.868,23.8435,23.7856,23.8116,23.8652,23.7897,23.7328,23.805,23.8021,23.7846,23.7891,23.7775,23.776,23.7437,23.7745,23.8096,23.7808,23.7744,23.7845,23.7734,23.7931,23.7662,23.7913,23.7499,23.7445,23.79,23.7995,23.7887,23.7402
-47.4957,1,0.204307,2,3,0,48.26,0.208389,0.0174091,0.208389,0.0174091,3.25982e+07,1.36994e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7796,23.7697,23.7394,23.7711,23.7668,23.8735,23.8081,23.8713,23.847,23.7895,23.8157,23.8698,23.7947,23.7382,23.8109,23.8084,23.7915,23.7965,23.7856,23.7846,23.7531,23.7846,23.8206,23.7926,23.7872,23.7985,23.7886,23.8096,23.7843,23.8114,23.7721,23.77,23.8187,23.8324,23.8295,23.7893
-47.1774,0.999139,0.204307,3,11,0,48.2798,0.194095,0.0169359,0.194095,0.0169359,3.25795e+07,1.36954e+06,57571.6,23.8144,23.7545,23.7794,23.778,23.7786,23.7685,23.738,23.7695,23.765,23.8714,23.8058,23.8687,23.8443,23.7865,23.8125,23.8663,23.7908,23.7341,23.8064,23.8036,23.7862,23.7909,23.7794,23.7781,23.746,23.7771,23.8124,23.7839,23.7778,23.7883,23.7776,23.7978,23.7715,23.7974,23.7569,23.7529,23.8,23.8117,23.8055,23.7627
-47.7735,0.785019,0.204307,1,3,0,48.9154,0.199143,0.0191592,0.199143,0.0191592,3.25942e+07,1.36985e+06,57571.6,23.8146,23.7548,23.7799,23.7785,23.7793,23.7693,23.7389,23.7705,23.7662,23.8727,23.8073,23.8704,23.846,23.7885,23.8146,23.8686,23.7934,23.7368,23.8095,23.8068,23.7898,23.7948,23.7837,23.7826,23.751,23.7825,23.8183,23.7903,23.7847,23.796,23.786,23.807,23.7817,23.8089,23.7697,23.768,23.8174,23.8321,23.8321,23.7961
-47.8869,0.981055,0.204307,1,1,0,47.9888,0.199294,0.0192915,0.199294,0.0192915,3.25949e+07,1.36987e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.739,23.7705,23.7662,23.8728,23.8074,23.8704,23.8461,23.7886,23.8147,23.8687,23.7935,23.737,23.8096,23.807,23.79,23.795,23.7839,23.7828,23.7512,23.7827,23.8186,23.7906,23.7851,23.7963,23.7864,23.8075,23.7822,23.8095,23.7703,23.7687,23.8182,23.8331,23.8334,23.7978
-47.2501,0.947544,0.204307,2,7,0,49.1524,0.190698,0.0181328,0.190698,0.0181328,3.25802e+07,1.36956e+06,57571.6,23.8144,23.7545,23.7794,23.7779,23.7786,23.7684,23.7379,23.7694,23.7649,23.8713,23.8057,23.8686,23.8441,23.7864,23.8124,23.8661,23.7907,23.7339,23.8063,23.8034,23.7861,23.7908,23.7793,23.778,23.746,23.777,23.8124,23.7839,23.7779,23.7884,23.7779,23.7982,23.7721,23.7982,23.758,23.7546,23.8024,23.8151,23.8115,23.7719
-47.4801,0.981659,0.204307,2,3,0,47.5502,0.187332,0.0182926,0.187332,0.0182926,3.25769e+07,1.36949e+06,57571.6,23.8143,23.7544,23.7793,23.7777,23.7784,23.7682,23.7377,23.7691,23.7645,23.8709,23.8053,23.8681,23.8436,23.7858,23.8117,23.8654,23.7899,23.7331,23.8054,23.8025,23.7851,23.7897,23.7781,23.7767,23.7446,23.7756,23.8109,23.7823,23.7761,23.7866,23.7759,23.796,23.7698,23.7957,23.7554,23.7518,23.7994,23.8119,23.8082,23.7688
-48.6661,0.858934,0.204307,2,3,0,49.0542,0.182508,0.0173574,0.182508,0.0173574,3.25674e+07,1.36929e+06,57571.6,23.8142,23.7542,23.779,23.7774,23.7779,23.7677,23.737,23.7683,23.7637,23.87,23.8043,23.867,23.8424,23.7844,23.8103,23.8638,23.7881,23.7312,23.8033,23.8002,23.7826,23.787,23.7753,23.7736,23.7413,23.772,23.8069,23.778,23.7715,23.7815,23.7704,23.7901,23.7632,23.7884,23.7473,23.7424,23.7888,23.7997,23.7929,23.7503
-48.6035,1,0.204307,1,1,0,48.8921,0.183194,0.0172568,0.183194,0.0172568,3.25678e+07,1.3693e+06,57571.6,23.8142,23.7542,23.779,23.7774,23.778,23.7677,23.7371,23.7684,23.7638,23.8701,23.8044,23.8671,23.8425,23.7845,23.8104,23.8639,23.7883,23.7313,23.8034,23.8004,23.7828,23.7872,23.7754,23.7738,23.7415,23.7722,23.8072,23.7782,23.7718,23.7818,23.7707,23.7903,23.7635,23.7887,23.7476,23.7427,23.789,23.7999,23.7929,23.7501
-49.0093,0.95741,0.204307,3,7,0,49.2376,0.197079,0.0208469,0.197079,0.0208469,3.25984e+07,1.36994e+06,57571.6,23.8147,23.7549,23.7799,23.7785,23.7794,23.7694,23.7391,23.7706,23.7663,23.873,23.8075,23.8706,23.8463,23.7888,23.815,23.869,23.7938,23.7373,23.81,23.8075,23.7905,23.7956,23.7846,23.7836,23.7521,23.7837,23.8197,23.7918,23.7865,23.798,23.7883,23.8096,23.7847,23.8125,23.7738,23.7732,23.8237,23.8401,23.8436,23.812
-50.6876,0.763949,0.204307,1,1,0,50.7361,0.198121,0.0220208,0.198121,0.0220208,3.26041e+07,1.37006e+06,57571.6,23.8148,23.755,23.7801,23.7787,23.7796,23.7697,23.7394,23.771,23.7668,23.8734,23.8081,23.8712,23.847,23.7895,23.8158,23.8699,23.7948,23.7384,23.8112,23.8087,23.7919,23.797,23.7862,23.7853,23.754,23.7858,23.822,23.7943,23.7891,23.8009,23.7915,23.8132,23.7887,23.817,23.779,23.7793,23.8308,23.8485,23.8547,23.8262
-51.7244,0.989717,0.204307,4,19,0,53.2845,0.276533,-0.00117057,0.276533,-0.00117057,3.26049e+07,1.37008e+06,57571.6,23.8155,23.7559,23.7814,23.7804,23.7815,23.772,23.7421,23.774,23.7701,23.8772,23.8121,23.8757,23.8517,23.7946,23.8211,23.8756,23.8008,23.7447,23.8178,23.8155,23.7989,23.8043,23.7935,23.7927,23.7614,23.793,23.8289,23.8008,23.7951,23.8058,23.7951,23.8149,23.7877,23.8119,23.7689,23.7591,23.7982,23.7961,23.7507,23.6418
-50.9815,1,0.204307,1,1,0,51.8493,0.278014,-0.000830302,0.278014,-0.000830302,3.2608e+07,1.37014e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7423,23.7743,23.7704,23.8774,23.8124,23.876,23.852,23.7951,23.8216,23.8761,23.8013,23.7453,23.8184,23.8162,23.7997,23.8051,23.7945,23.7937,23.7624,23.7942,23.8302,23.8022,23.7965,23.8074,23.7968,23.8168,23.7898,23.8142,23.7715,23.7622,23.8018,23.8004,23.7567,23.6503
-49.3432,1,0.204307,3,7,0,51.0168,0.260501,0.00240186,0.260501,0.00240186,3.26003e+07,1.36998e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7713,23.7413,23.7732,23.7691,23.8761,23.8109,23.8743,23.8502,23.7931,23.8195,23.8738,23.7989,23.7426,23.8156,23.8132,23.7965,23.8017,23.7909,23.79,23.7585,23.79,23.8258,23.7976,23.7918,23.8025,23.7918,23.8117,23.7847,23.8092,23.7667,23.7582,23.7989,23.7998,23.7633,23.6714
