lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
# Adaptation terminated
# Step size = 0.133502
# Diagonal elements of inverse mass matrix:
-47.0234,0.999979,0.133502,4,27,0,47.662,0.441447,-0.523433,0.441447,-0.523433,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25802e+07,1.36956e+06,57571.6,23.8141,23.754,23.7788,23.7771,23.7777,23.7674,23.7368,23.7681,23.7636,23.8699,23.8043,23.8671,23.8426,23.7848,23.8108,23.8645,23.7891,23.7324,23.8049,23.8021,23.785,23.7898,23.7787,23.7775,23.7459,23.7774,23.8132,23.7852,23.7797,23.791,23.781,23.802,23.7766,23.8034,23.7636,23.7599,23.806,23.8143,23.7929,23.7163
-47.1428,0.978258,0.133502,4,23,0,47.603,0.468932,-0.555735,0.468932,-0.555735,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25839e+07,1.36964e+06,57571.6,23.814,23.7539,23.7787,23.7771,23.7776,23.7673,23.7367,23.768,23.7635,23.8698,23.8041,23.867,23.8425,23.7847,23.8107,23.8645,23.7891,23.7325,23.805,23.8023,23.7852,23.7902,23.7791,23.7781,23.7466,23.7782,23.8143,23.7865,23.7813,23.7929,23.7833,23.8048,23.7799,23.8075,23.7683,23.7659,23.8134,23.8235,23.8055,23.7328
-47.1771,0.973,0.133502,4,19,0,47.7904,0.419126,-0.478659,0.419126,-0.478659,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25834e+07,1.36963e+06,57571.6,23.8142,23.7542,23.7791,23.7776,23.7782,23.768,23.7375,23.7689,23.7644,23.8708,23.8053,23.8682,23.8437,23.786,23.8121,23.8659,23.7906,23.734,23.8065,23.8038,23.7868,23.7917,23.7806,23.7795,23.7479,23.7794,23.8152,23.7872,23.7817,23.7929,23.7828,23.8037,23.778,23.8045,23.7643,23.7599,23.8052,23.8123,23.7884,23.7087
-47.2997,0.982348,0.133502,2,3,0,47.3941,0.415343,-0.476966,0.415343,-0.476966,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25814e+07,1.36958e+06,57571.6,23.8142,23.7542,23.7791,23.7775,23.7781,23.7679,23.7374,23.7687,23.7642,23.8706,23.8051,23.8679,23.8435,23.7857,23.8118,23.8656,23.7902,23.7336,23.8061,23.8034,23.7862,23.7911,23.78,23.7788,23.7472,23.7786,23.8144,23.7863,23.7807,23.7918,23.7816,23.8024,23.7766,23.8029,23.7625,23.7578,23.8029,23.8097,23.7852,23.7049
-47.5411,0.970985,0.133502,4,23,0,48.0189,0.404875,-0.459129,0.404875,-0.459129,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25809e+07,1.36957e+06,57571.6,23.8142,23.7543,23.7791,23.7776,23.7782,23.768,23.7375,23.7689,23.7644,23.8708,23.8052,23.8681,23.8437,23.7859,23.812,23.8658,23.7904,23.7338,23.8063,23.8036,23.7864,23.7913,23.7801,23.779,23.7473,23.7786,23.8144,23.7862,23.7805,23.7915,23.7813,23.8019,23.7759,23.802,23.7614,23.7562,23.8008,23.807,23.7811,23.6993
-48.1709,0.916693,0.133502,2,3,0,48.6518,0.396089,-0.454749,0.396089,-0.454749,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25761e+07,1.36947e+06,57571.6,23.8142,23.7542,23.779,23.7774,23.778,23.7678,23.7372,23.7685,23.764,23.8704,23.8048,23.8676,23.8431,23.7853,23.8113,23.865,23.7896,23.7329,23.8053,23.8025,23.7852,23.79,23.7787,23.7774,23.7456,23.7768,23.8124,23.784,23.7782,23.7889,23.7785,23.7988,23.7725,23.7982,23.7572,23.7514,23.7953,23.8008,23.7735,23.6901
-48.1561,0.993757,0.133502,3,11,0,48.6312,0.434873,-0.459015,0.434873,-0.459015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26029e+07,1.37004e+06,57571.6,23.8146,23.7548,23.7798,23.7785,23.7793,23.7693,23.739,23.7706,23.7664,23.8731,23.8077,23.8709,23.8467,23.7893,23.8156,23.8698,23.7948,23.7385,23.8114,23.809,23.7924,23.7977,23.7871,23.7864,23.7553,23.7874,23.8239,23.7964,23.7915,23.8035,23.7942,23.8159,23.7912,23.8189,23.7797,23.777,23.8238,23.8328,23.8119,23.7351
-47.1305,1,0.133502,2,3,0,48.0823,0.419884,-0.47109,0.419884,-0.47109,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25871e+07,1.3697e+06,57571.6,23.8143,23.7544,23.7793,23.7777,23.7784,23.7683,23.7378,23.7692,23.7648,23.8713,23.8058,23.8687,23.8443,23.7867,23.8128,23.8667,23.7914,23.7349,23.8075,23.8049,23.7879,23.7929,23.7819,23.7808,23.7493,23.7809,23.8169,23.789,23.7835,23.7949,23.785,23.8059,23.7804,23.8071,23.767,23.7628,23.8083,23.8157,23.7921,23.7126
-47.4456,0.966858,0.133502,2,3,0,47.4705,0.412564,-0.476703,0.412564,-0.476703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25795e+07,1.36954e+06,57571.6,23.8142,23.7542,23.779,23.7774,23.778,23.7678,23.7372,23.7686,23.7641,23.8705,23.8048,23.8677,23.8432,23.7855,23.8115,23.8653,23.7899,23.7332,23.8057,23.8029,23.7857,23.7906,23.7794,23.7782,23.7465,23.7778,23.8136,23.7854,23.7797,23.7907,23.7805,23.8012,23.7753,23.8014,23.7609,23.756,23.8008,23.8074,23.7824,23.7017
-47.3248,1,0.133502,2,7,0,47.4983,0.411993,-0.468731,0.411993,-0.468731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25823e+07,1.3696e+06,57571.6,23.8142,23.7543,23.7791,23.7776,23.7782,23.768,23.7375,23.7689,23.7644,23.8708,23.8053,23.8682,23.8437,23.786,23.8121,23.8659,23.7905,23.7339,23.8064,23.8037,23.7866,23.7915,23.7804,23.7793,23.7476,23.7791,23.8149,23.7868,23.7812,23.7923,23.7822,23.8029,23.7771,23.8034,23.7629,23.7581,23.8031,23.8098,23.7849,23.7041
-47.3372,0.990812,0.133502,2,7,0,47.5884,0.407368,-0.455063,0.407368,-0.455063,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25843e+07,1.36965e+06,57571.6,23.8143,23.7544,23.7793,23.7777,23.7784,23.7683,23.7378,23.7692,23.7648,23.8712,23.8057,23.8686,23.8442,23.7865,23.8126,23.8665,23.7912,23.7346,23.8072,23.8045,23.7875,23.7924,23.7813,23.7802,23.7486,23.7801,23.8159,23.7879,23.7823,23.7934,23.7833,23.8041,23.7783,23.8046,23.7641,23.7592,23.8041,23.8106,23.7852,23.7039
-47.1122,0.997698,0.133502,4,31,0,47.5956,0.437099,-0.495821,0.437099,-0.495821,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2589e+07,1.36974e+06,57571.6,23.8143,23.7543,23.7792,23.7777,23.7783,23.7682,23.7377,23.7691,23.7647,23.8712,23.8056,23.8686,23.8442,23.7866,23.8127,23.8666,23.7913,23.7348,23.8075,23.8049,23.7879,23.793,23.782,23.781,23.7496,23.7813,23.8174,23.7896,23.7843,23.7958,23.7861,23.8074,23.7822,23.8093,23.7697,23.7663,23.8126,23.8211,23.7997,23.7228
-47.4694,0.967358,0.133502,3,15,0,47.6907,0.435248,-0.532531,0.435248,-0.532531,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25721e+07,1.36939e+06,57571.6,23.8139,23.7538,23.7785,23.7768,23.7773,23.7669,23.7362,23.7674,23.7628,23.869,23.8032,23.8659,23.8414,23.7834,23.8093,23.8629,23.7874,23.7306,23.8029,23.8,23.7826,23.7873,23.776,23.7747,23.7428,23.774,23.8096,23.7814,23.7756,23.7865,23.7763,23.797,23.7711,23.7975,23.7572,23.7528,23.7983,23.8059,23.7832,23.7056
-47.0502,0.940187,0.133502,2,3,0,48.1558,0.439084,-0.504435,0.439084,-0.504435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25867e+07,1.3697e+06,57571.6,23.8142,23.7542,23.7791,23.7775,23.7782,23.768,23.7375,23.7689,23.7644,23.8708,23.8053,23.8682,23.8438,23.7861,23.8122,23.866,23.7907,23.7342,23.8068,23.8041,23.7871,23.7921,23.7811,23.7801,23.7486,23.7802,23.8163,23.7884,23.7831,23.7946,23.7848,23.806,23.7808,23.8079,23.7682,23.7647,23.811,23.8195,23.7982,23.7215
-47.026,0.998534,0.133502,4,27,0,48.0402,0.453096,-0.548557,0.453096,-0.548557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2577e+07,1.36949e+06,57571.6,23.8139,23.7538,23.7785,23.7768,23.7773,23.767,23.7363,23.7676,23.763,23.8692,23.8035,23.8662,23.8417,23.7838,23.8098,23.8634,23.7879,23.7312,23.8036,23.8008,23.7836,23.7884,23.7771,23.7759,23.7442,23.7756,23.8114,23.7834,23.7779,23.7891,23.7792,23.8002,23.7748,23.8018,23.762,23.7586,23.8051,23.814,23.7938,23.7187
-46.9891,0.981147,0.133502,3,15,0,47.2579,0.447541,-0.529249,0.447541,-0.529249,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25818e+07,1.36959e+06,57571.6,23.8141,23.754,23.7788,23.7772,23.7777,23.7675,23.7369,23.7682,23.7636,23.87,23.8043,23.8672,23.8427,23.7849,23.8109,23.8647,23.7893,23.7326,23.8051,23.8024,23.7853,23.7902,23.779,23.778,23.7464,23.7779,23.8138,23.7859,23.7804,23.7918,23.782,23.8031,23.7778,23.8048,23.7652,23.7618,23.8082,23.817,23.7964,23.7207
-47.3364,0.999443,0.133502,4,27,0,47.4105,0.505052,-0.632536,0.505052,-0.632536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25693e+07,1.36933e+06,57571.6,23.8135,23.7532,23.7778,23.7759,23.7762,23.7657,23.7348,23.7658,23.761,23.867,23.8012,23.8637,23.839,23.7808,23.8067,23.8601,23.7844,23.7275,23.7997,23.7968,23.7794,23.784,23.7726,23.7714,23.7396,23.7709,23.8067,23.7787,23.7733,23.7847,23.775,23.7964,23.7715,23.7992,23.7603,23.7585,23.8069,23.8184,23.8038,23.7355
-48.7091,0.98501,0.133502,3,15,0,49.8071,0.565263,-0.723539,0.565263,-0.723539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25532e+07,1.36899e+06,57571.6,23.8128,23.7523,23.7765,23.7744,23.7744,23.7635,23.7323,23.763,23.7579,23.8636,23.7974,23.8595,23.8346,23.776,23.8016,23.8547,23.7786,23.7214,23.7932,23.7899,23.7722,23.7766,23.7648,23.7633,23.7312,23.7623,23.7979,23.7697,23.7641,23.7755,23.7658,23.7874,23.7628,23.7911,23.7529,23.7527,23.8028,23.817,23.8084,23.7473
-48.551,1,0.133502,5,63,0,48.7129,0.345333,-0.269769,0.345333,-0.269769,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26006e+07,1.36999e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7802,23.7704,23.7403,23.7721,23.7679,23.8747,23.8095,23.8728,23.8487,23.7914,23.8178,23.872,23.7971,23.7408,23.8137,23.8114,23.7947,23.7999,23.7892,23.7884,23.757,23.7888,23.8248,23.797,23.7915,23.8027,23.7926,23.8131,23.787,23.8127,23.7715,23.765,23.8079,23.8115,23.7792,23.6888
-49.8561,0.84102,0.133502,3,11,0,51.2234,0.393999,-0.337045,0.393999,-0.337045,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26193e+07,1.37038e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7809,23.7712,23.7412,23.7731,23.7692,23.8761,23.8111,23.8746,23.8506,23.7936,23.8202,23.8747,23.8,23.744,23.8173,23.8153,23.799,23.8046,23.7944,23.794,23.7632,23.7956,23.8324,23.8052,23.8005,23.8127,23.8036,23.8254,23.8007,23.8282,23.7888,23.7853,23.8312,23.8386,23.8138,23.7316
-50.4284,0.967947,0.133502,2,3,0,50.6539,0.395373,-0.332197,0.395373,-0.332197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26223e+07,1.37044e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.7811,23.7714,23.7415,23.7734,23.7695,23.8765,23.8115,23.8751,23.8511,23.7942,23.8207,23.8753,23.8007,23.7447,23.8181,23.8161,23.7999,23.8056,23.7954,23.7951,23.7644,23.7968,23.8337,23.8066,23.802,23.8144,23.8053,23.8272,23.8026,23.8303,23.791,23.7878,23.8338,23.8415,23.817,23.7351
-49.9502,0.992735,0.133502,4,19,0,51.6791,0.534541,-0.620915,0.534541,-0.620915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25919e+07,1.36981e+06,57571.6,23.8139,23.7538,23.7785,23.7768,23.7773,23.767,23.7364,23.7676,23.7631,23.8694,23.8038,23.8666,23.8421,23.7844,23.8104,23.8643,23.789,23.7324,23.805,23.8025,23.7856,23.7908,23.78,23.7792,23.748,23.78,23.8166,23.7893,23.7846,23.7971,23.7883,23.8108,23.7871,23.8164,23.779,23.7795,23.8299,23.8439,23.8337,23.7695
-48.4728,0.999142,0.133502,2,7,0,50.0085,0.522186,-0.621191,0.522186,-0.621191,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25848e+07,1.36965e+06,57571.6,23.8138,23.7536,23.7783,23.7765,23.777,23.7666,23.7359,23.7671,23.7625,23.8687,23.803,23.8657,23.8412,23.7833,23.8093,23.863,23.7876,23.7309,23.8034,23.8008,23.7837,23.7887,23.7777,23.7768,23.7454,23.7772,23.8135,23.786,23.7811,23.7932,23.7841,23.8062,23.7821,23.8108,23.7728,23.7725,23.8222,23.8353,23.8234,23.7575
-49.8463,0.715735,0.133502,2,3,0,52.9209,0.544488,-0.638981,0.544488,-0.638981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25881e+07,1.36973e+06,57571.6,23.8138,23.7536,23.7782,23.7765,23.777,23.7666,23.7358,23.7671,23.7624,23.8687,23.803,23.8657,23.8412,23.7833,23.8093,23.8631,23.7877,23.7311,23.8037,23.801,23.7841,23.7891,23.7782,23.7774,23.7462,23.7781,23.8146,23.7873,23.7825,23.795,23.7862,23.8086,23.785,23.8143,23.7769,23.7776,23.8283,23.8427,23.8334,23.7703
-48.5481,1,0.133502,2,3,0,49.6408,0.541785,-0.655541,0.541785,-0.655541,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2578e+07,1.36951e+06,57571.6,23.8135,23.7533,23.7778,23.776,23.7763,23.7658,23.7349,23.766,23.7613,23.8674,23.8016,23.8641,23.8395,23.7815,23.8073,23.8609,23.7854,23.7286,23.8009,23.7981,23.7809,23.7858,23.7746,23.7736,23.7421,23.7737,23.8099,23.7823,23.7773,23.7893,23.7802,23.8023,23.7783,23.8071,23.7693,23.7694,23.8196,23.8334,23.8234,23.7598
-47.7334,0.999343,0.133502,3,11,0,48.7518,0.494977,-0.640124,0.494977,-0.640124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25599e+07,1.36913e+06,57571.6,23.8133,23.753,23.7774,23.7755,23.7757,23.7651,23.7341,23.765,23.7601,23.866,23.8001,23.8624,23.8376,23.7793,23.805,23.8584,23.7825,23.7254,23.7974,23.7943,23.7767,23.7812,23.7696,23.7681,23.736,23.7671,23.8026,23.7743,23.7685,23.7795,23.7694,23.7904,23.765,23.792,23.7526,23.75,23.7975,23.808,23.7918,23.722
