lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
# Adaptation terminated
# Step size = 0.447001
# Diagonal elements of inverse mass matrix:
# 0.000213518, 0.033302
-50.3156,0.879828,0.447001,3,7,0,51.5538,0.287399,0.142847,0.287399,0.142847,3.26285e+07,1.37057e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.815,23.8789,23.8551,23.7985,23.8252,23.88,23.8057,23.7499,23.8234,23.8216,23.8055,23.8113,23.8012,23.8008,23.7701,23.8024,23.839,23.8116,23.8066,23.8183,23.8085,23.8294,23.8035,23.8292,23.7878,23.7806,23.8222,23.8237,23.7857,23.687
-49.7631,1,0.447001,2,3,0,50.2793,0.283192,0.0270261,0.283192,0.0270261,3.26176e+07,1.37034e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8135,23.8772,23.8533,23.7965,23.8231,23.8777,23.8032,23.7472,23.8205,23.8185,23.8022,23.8078,23.7974,23.7968,23.7658,23.7978,23.8341,23.8064,23.8011,23.8124,23.8023,23.8227,23.7964,23.8215,23.7795,23.7715,23.8124,23.813,23.7735,23.6734
-50.1363,0.883304,0.447001,3,7,0,51.2444,0.276308,-0.0426951,0.276308,-0.0426951,3.26099e+07,1.37018e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7705,23.8775,23.8125,23.8762,23.8522,23.7952,23.8218,23.8762,23.8015,23.7455,23.8187,23.8165,23.8,23.8054,23.7948,23.7941,23.7629,23.7947,23.8308,23.8028,23.7973,23.8082,23.7978,23.8179,23.7911,23.8158,23.7733,23.7646,23.8048,23.8044,23.7633,23.6615
-50.3056,0.925978,0.447001,2,7,0,51.6636,0.287496,-0.140628,0.287496,-0.140628,3.26284e+07,1.37057e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.8149,23.8789,23.8551,23.7984,23.8252,23.88,23.8056,23.7499,23.8234,23.8216,23.8055,23.8113,23.8011,23.8008,23.7701,23.8023,23.839,23.8116,23.8066,23.8183,23.8085,23.8294,23.8035,23.8292,23.7877,23.7805,23.8222,23.8236,23.7856,23.687
-49.8748,0.99523,0.447001,2,7,0,50.7337,0.286623,0.0698423,0.286623,0.0698423,3.26229e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.7731,23.7434,23.7755,23.7718,23.879,23.8141,23.878,23.8541,23.7974,23.8241,23.8788,23.8043,23.7485,23.8219,23.8199,23.8038,23.8094,23.7992,23.7987,23.7678,23.8,23.8365,23.8089,23.8038,23.8153,23.8053,23.826,23.7999,23.8253,23.7837,23.7761,23.8174,23.8185,23.7799,23.6807
-49.8954,0.997489,0.447001,2,7,0,50.148,0.288037,-0.0505781,0.288037,-0.0505781,3.26238e+07,1.37047e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8543,23.7975,23.8242,23.879,23.8045,23.7486,23.8221,23.8202,23.804,23.8097,23.7994,23.799,23.7682,23.8003,23.8369,23.8094,23.8042,23.8158,23.8059,23.8266,23.8005,23.8261,23.7845,23.777,23.8185,23.8197,23.7813,23.6825
-49.7838,0.950336,0.447001,1,3,0,50.4206,0.281973,0.0117057,0.281973,0.0117057,3.2616e+07,1.37031e+06,57571.6,23.8157,23.7562,23.7817,23.7808,23.782,23.7726,23.7428,23.7749,23.7711,23.8782,23.8132,23.877,23.8531,23.7962,23.8228,23.8774,23.8028,23.7468,23.8201,23.8181,23.8017,23.8073,23.7968,23.7962,23.7652,23.7971,23.8334,23.8057,23.8003,23.8115,23.8013,23.8217,23.7953,23.8203,23.7783,23.7701,23.8109,23.8113,23.7714,23.6711
-49.86,0.992024,0.447001,2,7,0,49.9709,0.282127,-0.1018,0.282127,-0.1018,3.26193e+07,1.37038e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7728,23.7431,23.7752,23.7715,23.8787,23.8137,23.8775,23.8536,23.7968,23.8235,23.8782,23.8036,23.7477,23.8211,23.8191,23.8028,23.8084,23.798,23.7975,23.7665,23.7986,23.8349,23.8073,23.802,23.8133,23.8032,23.8237,23.7974,23.8226,23.7807,23.7727,23.8137,23.8142,23.7747,23.6746
-50.7474,0.879594,0.447001,2,3,0,52.5718,0.270794,-0.0862035,0.270794,-0.0862035,3.26051e+07,1.37008e+06,57571.6,23.8155,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.774,23.77,23.877,23.812,23.8755,23.8515,23.7945,23.821,23.8754,23.8006,23.7445,23.8175,23.8153,23.7987,23.804,23.7933,23.7925,23.7611,23.7928,23.8287,23.8006,23.7949,23.8056,23.795,23.8149,23.7878,23.8121,23.7694,23.7601,23.7997,23.7988,23.7564,23.6534
-50.6533,0.815426,0.447001,2,3,0,51.8446,0.266721,-0.216872,0.266721,-0.216872,3.26124e+07,1.37023e+06,57571.6,23.8157,23.7562,23.7817,23.7808,23.782,23.7726,23.7428,23.7748,23.771,23.8781,23.8132,23.8769,23.8529,23.796,23.8226,23.8772,23.8025,23.7465,23.8197,23.8176,23.8012,23.8067,23.7961,23.7954,23.7642,23.7961,23.8322,23.8042,23.7987,23.8096,23.7992,23.8192,23.7924,23.8169,23.7743,23.7653,23.8051,23.8043,23.762,23.6588
-50.6721,0.880957,0.447001,2,7,0,52.5067,0.292474,-0.117698,0.292474,-0.117698,3.26324e+07,1.37066e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7442,23.7764,23.7728,23.8802,23.8154,23.8794,23.8556,23.7991,23.8259,23.8807,23.8064,23.7507,23.8243,23.8226,23.8066,23.8124,23.8024,23.8021,23.7715,23.8039,23.8407,23.8134,23.8085,23.8204,23.8108,23.8319,23.8062,23.8322,23.791,23.7843,23.8264,23.8283,23.7913,23.6937
-50.5254,0.981899,0.447001,2,3,0,51.2089,0.273228,-0.0217291,0.273228,-0.0217291,3.26058e+07,1.3701e+06,57571.6,23.8155,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.774,23.7701,23.8771,23.812,23.8756,23.8516,23.7945,23.821,23.8755,23.8007,23.7446,23.8176,23.8154,23.7988,23.8042,23.7935,23.7927,23.7614,23.793,23.829,23.8009,23.7952,23.806,23.7954,23.8154,23.7884,23.8128,23.7701,23.761,23.8008,23.8,23.7581,23.6556
-50.3248,0.839502,0.447001,2,3,0,52.4673,0.284995,-0.167044,0.284995,-0.167044,3.2628e+07,1.37056e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.8149,23.8789,23.8551,23.7984,23.8252,23.88,23.8056,23.7498,23.8234,23.8215,23.8054,23.8112,23.8011,23.8007,23.77,23.8022,23.8388,23.8114,23.8064,23.818,23.8082,23.829,23.8031,23.8287,23.7872,23.7799,23.8214,23.8226,23.7843,23.6852
-49.924,0.80288,0.447001,2,3,0,51.3737,0.279147,0.113555,0.279147,0.113555,3.26166e+07,1.37032e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8134,23.8772,23.8533,23.7964,23.8231,23.8777,23.8031,23.7471,23.8204,23.8184,23.802,23.8076,23.7972,23.7966,23.7655,23.7975,23.8338,23.806,23.8006,23.8118,23.8016,23.822,23.7955,23.8205,23.7784,23.7702,23.8109,23.8111,23.7709,23.6701
-50.3246,0.78038,0.447001,2,3,0,52.9529,0.281146,0.196232,0.281146,0.196232,3.26267e+07,1.37054e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7438,23.7761,23.7724,23.8797,23.8149,23.8788,23.855,23.7983,23.8251,23.8799,23.8055,23.7497,23.8232,23.8213,23.8052,23.8109,23.8008,23.8004,23.7696,23.8018,23.8384,23.8109,23.8058,23.8174,23.8075,23.8282,23.8021,23.8276,23.786,23.7784,23.8197,23.8206,23.7816,23.6819
-50.0921,0.990282,0.447001,2,7,0,50.4779,0.276674,0.0539848,0.276674,0.0539848,3.26106e+07,1.3702e+06,57571.6,23.8156,23.7561,23.7815,23.7806,23.7818,23.7722,23.7424,23.7744,23.7706,23.8776,23.8126,23.8763,23.8523,23.7953,23.8219,23.8764,23.8017,23.7457,23.8189,23.8167,23.8002,23.8057,23.7951,23.7944,23.7632,23.795,23.8311,23.8032,23.7976,23.8086,23.7982,23.8184,23.7916,23.8163,23.7739,23.7652,23.8055,23.8052,23.7642,23.6625
-49.8804,0.999877,0.447001,3,7,0,50.4694,0.279732,-0.000722427,0.279732,-0.000722427,3.26133e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8527,23.7958,23.8224,23.8769,23.8022,23.7462,23.8195,23.8174,23.801,23.8065,23.796,23.7953,23.7642,23.7961,23.8323,23.8044,23.799,23.8101,23.7998,23.8201,23.7935,23.8184,23.7761,23.7677,23.8083,23.8084,23.768,23.667
-49.9396,0.991826,0.447001,2,7,0,50.2287,0.278787,-0.117851,0.278787,-0.117851,3.26165e+07,1.37032e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8134,23.8772,23.8533,23.7964,23.823,23.8776,23.803,23.7471,23.8204,23.8183,23.802,23.8075,23.7971,23.7965,23.7655,23.7974,23.8337,23.806,23.8006,23.8118,23.8016,23.8219,23.7954,23.8204,23.7783,23.7701,23.8107,23.8109,23.7707,23.6698
-49.7963,0.963457,0.447001,2,5,0,50.2673,0.283874,0.0649075,0.283874,0.0649075,3.26195e+07,1.37038e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7728,23.7431,23.7752,23.7714,23.8786,23.8137,23.8775,23.8536,23.7968,23.8235,23.8781,23.8036,23.7477,23.821,23.819,23.8028,23.8084,23.798,23.7975,23.7665,23.7986,23.835,23.8073,23.8021,23.8134,23.8033,23.8239,23.7976,23.8228,23.781,23.7731,23.8141,23.8148,23.7755,23.6757
-49.8888,0.969045,0.447001,3,7,0,51.5161,0.285147,-0.0931549,0.285147,-0.0931549,3.26223e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7718,23.879,23.8141,23.8779,23.8541,23.7973,23.824,23.8787,23.8042,23.7484,23.8218,23.8198,23.8036,23.8093,23.799,23.7985,23.7677,23.7998,23.8362,23.8087,23.8035,23.8149,23.805,23.8256,23.7994,23.8249,23.7831,23.7755,23.8167,23.8176,23.7788,23.6794
-50.0643,0.968462,0.447001,3,7,0,50.5498,0.276336,0.11053,0.276336,0.11053,3.26131e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7709,23.878,23.813,23.8767,23.8527,23.7958,23.8224,23.877,23.8023,23.7463,23.8195,23.8174,23.801,23.8065,23.796,23.7953,23.7642,23.7961,23.8322,23.8044,23.7989,23.8099,23.7996,23.8198,23.7932,23.818,23.7757,23.7671,23.8074,23.8073,23.7664,23.6649
-50.0858,0.890622,0.447001,1,3,0,52.6887,0.291331,0.0262936,0.291331,0.0262936,3.26271e+07,1.37054e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8146,23.8785,23.8547,23.7981,23.8248,23.8796,23.8052,23.7494,23.8229,23.821,23.8049,23.8107,23.8005,23.8001,23.7694,23.8016,23.8383,23.8109,23.8059,23.8175,23.8077,23.8286,23.8027,23.8285,23.7871,23.78,23.8218,23.8234,23.7857,23.6876
-51.1812,0.922971,0.447001,2,3,0,51.5286,0.295365,-0.12293,0.295365,-0.12293,3.26361e+07,1.37073e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7832,23.774,23.7445,23.7768,23.7732,23.8806,23.8159,23.8799,23.8562,23.7997,23.8266,23.8815,23.8072,23.7516,23.8253,23.8236,23.8076,23.8136,23.8036,23.8035,23.7729,23.8054,23.8423,23.8152,23.8104,23.8224,23.8129,23.8342,23.8087,23.8349,23.794,23.7876,23.8299,23.8323,23.796,23.6991
-49.932,0.765866,0.447001,2,7,0,54.7336,0.279616,0.126996,0.279616,0.126996,3.26181e+07,1.37035e+06,57571.6,23.8157,23.7563,23.7819,23.7809,23.7822,23.7728,23.743,23.7752,23.7714,23.8786,23.8136,23.8774,23.8535,23.7967,23.8234,23.878,23.8034,23.7475,23.8208,23.8188,23.8025,23.8081,23.7977,23.7971,23.7661,23.7981,23.8345,23.8068,23.8014,23.8127,23.8025,23.823,23.7965,23.8216,23.7796,23.7715,23.8122,23.8126,23.7726,23.672
-50.311,0.916489,0.447001,2,3,0,50.5131,0.285563,0.160484,0.285563,0.160484,3.2628e+07,1.37056e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7761,23.7724,23.8798,23.8149,23.8789,23.8551,23.7984,23.8252,23.88,23.8056,23.7498,23.8234,23.8215,23.8054,23.8112,23.8011,23.8007,23.7699,23.8022,23.8388,23.8114,23.8064,23.818,23.8082,23.8291,23.8031,23.8288,23.7873,23.78,23.8215,23.8228,23.7845,23.6855
-50.2382,1,0.447001,1,1,0,50.373,0.284459,0.162017,0.284459,0.162017,3.26269e+07,1.37054e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7723,23.8796,23.8148,23.8787,23.8549,23.7982,23.825,23.8798,23.8054,23.7496,23.8231,23.8212,23.8051,23.8108,23.8007,23.8003,23.7695,23.8017,23.8383,23.8109,23.8058,23.8174,23.8076,23.8284,23.8023,23.8279,23.7863,23.7789,23.8204,23.8215,23.783,23.6837
-50.2701,0.994232,0.447001,2,7,0,50.4222,0.275035,0.0438509,0.275035,0.0438509,3.26084e+07,1.37015e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7816,23.7721,23.7422,23.7742,23.7703,23.8774,23.8123,23.876,23.852,23.795,23.8215,23.876,23.8012,23.7451,23.8183,23.8161,23.7996,23.805,23.7943,23.7936,23.7623,23.7941,23.8301,23.8021,23.7965,23.8074,23.7969,23.817,23.7901,23.8147,23.7722,23.7633,23.8033,23.8028,23.7613,23.6593
-50.62,0.996171,0.447001,2,7,0,50.7769,0.283175,0.207552,0.283175,0.207552,3.26305e+07,1.37061e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7442,23.7764,23.7728,23.8802,23.8154,23.8794,23.8556,23.799,23.8258,23.8806,23.8063,23.7506,23.8241,23.8223,23.8063,23.8121,23.802,23.8017,23.771,23.8033,23.84,23.8127,23.8077,23.8194,23.8096,23.8305,23.8046,23.8303,23.7889,23.7816,23.8232,23.8244,23.786,23.6869
-50.2741,0.865225,0.447001,2,5,0,51.5071,0.274994,-0.0445263,0.274994,-0.0445263,3.26084e+07,1.37015e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7816,23.7721,23.7422,23.7742,23.7703,23.8774,23.8123,23.8759,23.8519,23.795,23.8215,23.876,23.8012,23.7451,23.8183,23.8161,23.7996,23.805,23.7943,23.7936,23.7623,23.7941,23.8301,23.8021,23.7965,23.8074,23.7969,23.8169,23.7901,23.8147,23.7721,23.7632,23.8033,23.8028,23.7613,23.6592
-52.6118,0.786813,0.447001,2,5,0,53.9639,0.261493,-0.106419,0.261493,-0.106419,3.25952e+07,1.36987e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7713,23.7413,23.7731,23.7691,23.876,23.8108,23.8742,23.8501,23.7929,23.8193,23.8735,23.7986,23.7423,23.8152,23.8128,23.796,23.8011,23.7901,23.7891,23.7575,23.7888,23.8245,23.7961,23.79,23.8003,23.7893,23.8087,23.7811,23.8048,23.7614,23.7511,23.7897,23.7876,23.743,23.6376
-50.3861,0.972552,0.447001,2,3,0,52.8195,0.270946,-0.17647,0.270946,-0.17647,3.26125e+07,1.37024e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.7709,23.878,23.8131,23.8768,23.8528,23.7959,23.8225,23.877,23.8024,23.7464,23.8196,23.8175,23.8011,23.8065,23.796,23.7953,23.7641,23.796,23.8321,23.8042,23.7987,23.8097,23.7993,23.8194,23.7926,23.8172,23.7748,23.7659,23.806,23.8054,23.7638,23.6613
-50.2836,0.926149,0.447001,3,7,0,51.5096,0.272526,0.162233,0.272526,0.162233,3.26129e+07,1.37025e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.7709,23.8781,23.8131,23.8768,23.8528,23.7959,23.8225,23.8771,23.8024,23.7464,23.8197,23.8175,23.8011,23.8066,23.7961,23.7954,23.7643,23.7961,23.8322,23.8044,23.7988,23.8099,23.7995,23.8196,23.7929,23.8176,23.7752,23.7664,23.8066,23.8062,23.7648,23.6626
-50.3767,0.996306,0.447001,1,3,0,50.5091,0.270488,0.198898,0.270488,0.198898,3.26145e+07,1.37028e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8783,23.8134,23.8771,23.8532,23.7963,23.8229,23.8775,23.8029,23.7469,23.8202,23.8181,23.8017,23.8072,23.7967,23.7961,23.765,23.7969,23.8331,23.8052,23.7997,23.8108,23.8004,23.8206,23.7939,23.8186,23.7762,23.7675,23.8076,23.8071,23.7656,23.6632
-50.0521,0.995276,0.447001,2,7,0,50.8012,0.291105,0.0148016,0.291105,0.0148016,3.26267e+07,1.37053e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7721,23.8794,23.8146,23.8785,23.8547,23.798,23.8247,23.8795,23.8051,23.7493,23.8228,23.8209,23.8048,23.8105,23.8004,23.8,23.7692,23.8015,23.8381,23.8107,23.8056,23.8173,23.8075,23.8284,23.8025,23.8282,23.7868,23.7797,23.8214,23.8229,23.7853,23.687
-51.5908,0.780371,0.447001,2,7,0,53.6723,0.258745,-0.240054,0.258745,-0.240054,3.26062e+07,1.3701e+06,57571.6,23.8156,23.7561,23.7815,23.7806,23.7817,23.7722,23.7424,23.7744,23.7705,23.8775,23.8125,23.8761,23.8521,23.7951,23.8217,23.8761,23.8013,23.7452,23.8183,23.8161,23.7996,23.8049,23.7942,23.7934,23.762,23.7936,23.8295,23.8014,23.7956,23.8063,23.7955,23.8153,23.7881,23.8121,23.7691,23.7593,23.7984,23.7967,23.7527,23.6477
-50.1944,0.964908,0.447001,2,7,0,52.0008,0.274179,-0.13688,0.274179,-0.13688,3.26125e+07,1.37024e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7708,23.878,23.813,23.8767,23.8527,23.7958,23.8224,23.8769,23.8023,23.7463,23.8195,23.8174,23.8009,23.8064,23.7959,23.7952,23.764,23.7959,23.832,23.8042,23.7986,23.8097,23.7993,23.8194,23.7927,23.8175,23.7751,23.7664,23.8066,23.8063,23.765,23.6631
-50.8332,0.91031,0.447001,2,7,0,51.6442,0.295611,-0.0814332,0.295611,-0.0814332,3.26339e+07,1.37069e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.7831,23.7738,23.7442,23.7765,23.7729,23.8803,23.8155,23.8795,23.8558,23.7992,23.8261,23.881,23.8066,23.751,23.8246,23.8229,23.8069,23.8128,23.8028,23.8026,23.772,23.8044,23.8413,23.8141,23.8092,23.8212,23.8116,23.8328,23.8072,23.8334,23.7923,23.7858,23.8281,23.8303,23.7938,23.6968
-52.5238,0.331682,0.447001,3,13,0,53.7836,0.238427,0.415097,0.238427,0.415097,3.26174e+07,1.37034e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7828,23.7735,23.7439,23.7761,23.7724,23.8796,23.8148,23.8786,23.8548,23.798,23.8247,23.8794,23.8049,23.749,23.8223,23.8203,23.804,23.8095,23.799,23.7984,23.7672,23.7991,23.8352,23.8072,23.8016,23.8124,23.8018,23.8217,23.7945,23.8186,23.7755,23.7654,23.8041,23.8016,23.7556,23.6478
-52.2882,1,0.447001,2,3,0,52.5106,0.239796,0.444276,0.239796,0.444276,3.26269e+07,1.37054e+06,57571.6,23.8162,23.7569,23.7827,23.782,23.7835,23.7742,23.7447,23.777,23.7735,23.8809,23.8161,23.8801,23.8564,23.7998,23.8266,23.8814,23.8071,23.7513,23.8249,23.823,23.8069,23.8126,23.8023,23.8019,23.771,23.8031,23.8395,23.8118,23.8064,23.8175,23.8073,23.8274,23.8007,23.8252,23.7825,23.7731,23.8123,23.8105,23.7657,23.6589
-52.2882,0.287104,0.447001,2,3,0,52.8102,0.239796,0.444276,0.239796,0.444276,3.26269e+07,1.37054e+06,57571.6,23.8162,23.7569,23.7827,23.782,23.7835,23.7742,23.7447,23.777,23.7735,23.8809,23.8161,23.8801,23.8564,23.7998,23.8266,23.8814,23.8071,23.7513,23.8249,23.823,23.8069,23.8126,23.8023,23.8019,23.771,23.8031,23.8395,23.8118,23.8064,23.8175,23.8073,23.8274,23.8007,23.8252,23.7825,23.7731,23.8123,23.8105,23.7657,23.6589
-52.2613,0.402809,0.447001,2,7,0,54.2631,0.251609,0.429338,0.251609,0.429338,3.26368e+07,1.37075e+06,57571.6,23.8163,23.7572,23.783,23.7824,23.7839,23.7748,23.7454,23.7778,23.7744,23.8819,23.8172,23.8814,23.8577,23.8013,23.8282,23.8832,23.809,23.7534,23.8271,23.8255,23.8095,23.8155,23.8055,23.8052,23.7746,23.807,23.8437,23.8163,23.8113,23.8229,23.813,23.8337,23.8075,23.8328,23.7908,23.7825,23.8229,23.8225,23.7804,23.6765
-52.5545,0.576736,0.447001,3,7,0,53.604,0.296327,-0.190708,0.296327,-0.190708,3.26437e+07,1.37089e+06,57571.6,23.8163,23.757,23.7829,23.7822,23.7837,23.7746,23.7452,23.7776,23.7741,23.8816,23.817,23.8812,23.8575,23.8011,23.8281,23.8832,23.809,23.7535,23.8273,23.8258,23.81,23.8161,23.8064,23.8063,23.776,23.8086,23.8458,23.8188,23.8142,23.8265,23.8173,23.8388,23.8136,23.8401,23.7995,23.7935,23.8364,23.8392,23.8036,23.7074
-53.1455,0.802993,0.447001,1,1,0,53.86,0.297572,-0.201477,0.297572,-0.201477,3.26464e+07,1.37095e+06,57571.6,23.8163,23.7571,23.783,23.7823,23.7839,23.7748,23.7454,23.7778,23.7744,23.882,23.8173,23.8816,23.858,23.8016,23.8286,23.8837,23.8096,23.7542,23.8281,23.8265,23.8108,23.817,23.8073,23.8073,23.777,23.8098,23.847,23.8201,23.8156,23.828,23.8188,23.8404,23.8153,23.8421,23.8016,23.7958,23.8388,23.8419,23.8067,23.7108
-50.3685,0.68399,0.447001,2,7,0,57.3591,0.290845,0.105513,0.290845,0.105513,3.26297e+07,1.3706e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7828,23.7735,23.7439,23.7762,23.7725,23.8798,23.815,23.879,23.8552,23.7986,23.8254,23.8802,23.8058,23.7501,23.8236,23.8218,23.8058,23.8116,23.8015,23.8012,23.7705,23.8028,23.8395,23.8121,23.8072,23.8189,23.8092,23.8302,23.8044,23.8302,23.7889,23.782,23.8238,23.8255,23.7881,23.69
-49.8108,0.999074,0.447001,3,7,0,50.5001,0.283029,-0.0757332,0.283029,-0.0757332,3.26189e+07,1.37037e+06,57571.6,23.8157,23.7563,23.7819,23.7809,23.7822,23.7728,23.7431,23.7752,23.7714,23.8786,23.8137,23.8774,23.8536,23.7967,23.8234,23.878,23.8035,23.7476,23.8209,23.8189,23.8026,23.8082,23.7979,23.7973,23.7664,23.7984,23.8348,23.8071,23.8018,23.8131,23.803,23.8235,23.7972,23.8224,23.7805,23.7726,23.8135,23.8141,23.7747,23.6747
-49.8955,0.996891,0.447001,2,7,0,50.0088,0.28683,0.0738122,0.28683,0.0738122,3.26233e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7825,23.7731,23.7434,23.7756,23.7718,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.8789,23.8044,23.7486,23.822,23.8201,23.8039,23.8096,23.7993,23.7989,23.768,23.8001,23.8367,23.8091,23.804,23.8155,23.8055,23.8262,23.8001,23.8256,23.784,23.7765,23.8178,23.8189,23.7804,23.6813
-50.0624,0.983034,0.447001,3,7,0,50.1342,0.290166,-0.0582315,0.290166,-0.0582315,3.26266e+07,1.37053e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7722,23.8794,23.8146,23.8785,23.8547,23.798,23.8247,23.8795,23.8051,23.7493,23.8228,23.8209,23.8048,23.8105,23.8004,23.8,23.7692,23.8015,23.8381,23.8106,23.8056,23.8172,23.8074,23.8283,23.8024,23.8281,23.7866,23.7794,23.8211,23.8226,23.7848,23.6864
-50.4544,0.98452,0.447001,2,7,0,50.742,0.270064,-0.181052,0.270064,-0.181052,3.2612e+07,1.37023e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7747,23.7709,23.878,23.813,23.8767,23.8528,23.7958,23.8224,23.877,23.8023,23.7463,23.8195,23.8174,23.8009,23.8064,23.7958,23.7951,23.764,23.7958,23.8319,23.804,23.7984,23.8094,23.7989,23.819,23.7922,23.8168,23.7743,23.7654,23.8054,23.8047,23.7629,23.6603
-50.2311,0.842039,0.447001,3,7,0,52.0219,0.293008,-0.00271034,0.293008,-0.00271034,3.26288e+07,1.37058e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7724,23.8797,23.8148,23.8788,23.855,23.7983,23.8251,23.8799,23.8055,23.7498,23.8233,23.8215,23.8054,23.8112,23.8011,23.8007,23.77,23.8023,23.839,23.8117,23.8067,23.8185,23.8088,23.8297,23.8039,23.8298,23.7885,23.7816,23.8235,23.8253,23.788,23.6903
-50.0809,0.99629,0.447001,2,7,0,50.438,0.276132,0.108225,0.276132,0.108225,3.26127e+07,1.37024e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7747,23.7708,23.8779,23.8129,23.8766,23.8527,23.7958,23.8224,23.8769,23.8022,23.7462,23.8194,23.8173,23.8009,23.8064,23.7959,23.7952,23.764,23.7959,23.8321,23.8042,23.7987,23.8097,23.7994,23.8196,23.7929,23.8177,23.7754,23.7667,23.8071,23.8069,23.766,23.6644
-50.6595,0.997583,0.447001,3,7,0,50.7698,0.267369,0.20011,0.267369,0.20011,3.2611e+07,1.37021e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7708,23.8779,23.8129,23.8766,23.8527,23.7957,23.8223,23.8769,23.8022,23.7461,23.8193,23.8172,23.8007,23.8062,23.7956,23.7949,23.7637,23.7954,23.8315,23.8036,23.798,23.8089,23.7984,23.8184,23.7915,23.816,23.7734,23.7643,23.8041,23.8032,23.7609,23.6577
