# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-26 21:07:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model4/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpqyqz0r3g/up79hxi8.json
# random
#   seed = 4883
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/snia/snia-20230726220732.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-50.0014,1,0.418132,2,5,0,52.0345,0.27776,0.0554434,0.27776,0.0554434,3.26119e+07,1.37023e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8128,23.8765,23.8525,23.7956,23.8221,23.8767,23.802,23.746,23.8192,23.8171,23.8006,23.8061,23.7955,23.7949,23.7637,23.7955,23.8317,23.8038,23.7983,23.8093,23.799,23.8192,23.7925,23.8173,23.775,23.7664,23.8068,23.8066,23.7659,23.6645
-50.8457,0.929095,0.418132,2,7,0,52.0514,0.296569,0.0588692,0.296569,0.0588692,3.2634e+07,1.37069e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.7831,23.7738,23.7442,23.7765,23.7729,23.8803,23.8155,23.8795,23.8558,23.7992,23.8261,23.881,23.8066,23.751,23.8246,23.8229,23.8069,23.8128,23.8028,23.8026,23.772,23.8045,23.8413,23.8141,23.8093,23.8213,23.8117,23.8329,23.8074,23.8335,23.7925,23.786,23.8284,23.8307,23.7943,23.6974
-50.3781,0.980149,0.418132,2,3,0,51.268,0.290571,0.110943,0.290571,0.110943,3.26297e+07,1.3706e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7735,23.7439,23.7762,23.7725,23.8799,23.815,23.879,23.8552,23.7986,23.8254,23.8802,23.8058,23.7501,23.8237,23.8218,23.8058,23.8116,23.8015,23.8012,23.7705,23.8028,23.8395,23.8122,23.8072,23.819,23.8093,23.8302,23.8044,23.8303,23.7889,23.782,23.8238,23.8255,23.788,23.6899
-50.6961,0.952375,0.418132,3,7,0,51.9144,0.285261,0.19676,0.285261,0.19676,3.26316e+07,1.37064e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.7831,23.7738,23.7442,23.7765,23.7729,23.8803,23.8155,23.8795,23.8557,23.7991,23.826,23.8808,23.8065,23.7508,23.8244,23.8226,23.8066,23.8124,23.8024,23.8021,23.7714,23.8038,23.8405,23.8132,23.8082,23.82,23.8103,23.8312,23.8054,23.8312,23.7898,23.7827,23.8244,23.8259,23.7879,23.6891
-50.0745,0.998012,0.418132,3,7,0,51.1917,0.289911,0.0676754,0.289911,0.0676754,3.26266e+07,1.37053e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7827,23.7733,23.7436,23.7759,23.7722,23.8794,23.8146,23.8785,23.8547,23.798,23.8248,23.8795,23.8051,23.7493,23.8228,23.8209,23.8048,23.8106,23.8004,23.8,23.7692,23.8015,23.8381,23.8107,23.8056,23.8173,23.8075,23.8283,23.8024,23.8281,23.7866,23.7794,23.8211,23.8226,23.7848,23.6863
-50.091,0.989419,0.418132,3,15,0,50.5626,0.275606,-0.146617,0.275606,-0.146617,3.2615e+07,1.37029e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8783,23.8133,23.877,23.8531,23.7962,23.8229,23.8774,23.8028,23.7469,23.8201,23.8181,23.8017,23.8072,23.7967,23.7961,23.765,23.7969,23.8332,23.8053,23.7999,23.811,23.8007,23.821,23.7944,23.8193,23.777,23.7685,23.8089,23.8089,23.7681,23.6666
-51.2041,0.837239,0.418132,3,11,0,52.6793,0.265879,-0.151275,0.265879,-0.151275,3.2604e+07,1.37006e+06,57571.6,23.8155,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.774,23.77,23.877,23.8119,23.8755,23.8515,23.7944,23.8209,23.8753,23.8005,23.7444,23.8174,23.8152,23.7986,23.8038,23.7931,23.7923,23.7609,23.7925,23.8283,23.8002,23.7944,23.805,23.7943,23.8141,23.7869,23.8111,23.7681,23.7585,23.7979,23.7965,23.7534,23.6495
-51.0583,0.805155,0.418132,2,7,0,52.3519,0.258578,-0.326142,0.258578,-0.326142,3.2621e+07,1.37042e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7723,23.8795,23.8147,23.8786,23.8547,23.798,23.8247,23.8794,23.8049,23.7491,23.8225,23.8205,23.8043,23.8099,23.7995,23.799,23.768,23.8,23.8363,23.8086,23.8032,23.8143,23.804,23.8243,23.7976,23.8223,23.7799,23.7709,23.8108,23.8099,23.7673,23.6634
-51.2716,0.923389,0.418132,2,3,0,51.4224,0.259112,-0.35754,0.259112,-0.35754,3.26282e+07,1.37057e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7832,23.774,23.7444,23.7767,23.7731,23.8805,23.8157,23.8797,23.856,23.7994,23.8262,23.881,23.8067,23.7509,23.8245,23.8226,23.8065,23.8123,23.8021,23.8017,23.7709,23.8031,23.8396,23.812,23.8068,23.8182,23.8082,23.8287,23.8023,23.8273,23.7852,23.7767,23.817,23.8166,23.7747,23.6715
-51.6504,0.803865,0.418132,2,3,0,51.8484,0.257387,-0.25475,0.257387,-0.25475,3.26068e+07,1.37012e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7424,23.7745,23.7706,23.8777,23.8126,23.8763,23.8523,23.7953,23.8218,23.8763,23.8016,23.7455,23.8186,23.8164,23.7998,23.8051,23.7945,23.7936,23.7623,23.7939,23.8299,23.8017,23.796,23.8066,23.7959,23.8156,23.7884,23.8125,23.7694,23.7596,23.7987,23.7969,23.7527,23.6476
-50.7932,0.978196,0.418132,3,9,0,52.5182,0.295483,0.0785443,0.295483,0.0785443,3.26336e+07,1.37068e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7738,23.7442,23.7765,23.7729,23.8802,23.8155,23.8795,23.8557,23.7992,23.826,23.8809,23.8066,23.7509,23.8245,23.8228,23.8068,23.8127,23.8027,23.8025,23.7719,23.8043,23.8411,23.8139,23.8091,23.821,23.8115,23.8326,23.8071,23.8332,23.7921,23.7856,23.8278,23.83,23.7935,23.6964
-50.2786,0.992661,0.418132,2,7,0,51.3327,0.274319,0.0873265,0.274319,0.0873265,3.26093e+07,1.37017e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7705,23.8775,23.8125,23.8761,23.8521,23.7952,23.8217,23.8762,23.8015,23.7454,23.8186,23.8164,23.7999,23.8053,23.7947,23.794,23.7627,23.7945,23.8306,23.8026,23.797,23.8079,23.7974,23.8175,23.7907,23.8152,23.7727,23.7639,23.8039,23.8034,23.7619,23.6598
-50.0134,0.993353,0.418132,2,7,0,51.0415,0.277831,0.00854996,0.277831,0.00854996,3.26111e+07,1.37021e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7424,23.7744,23.7706,23.8777,23.8126,23.8763,23.8523,23.7954,23.822,23.8765,23.8018,23.7457,23.8189,23.8168,23.8004,23.8058,23.7952,23.7945,23.7634,23.7952,23.8313,23.8034,23.7979,23.8089,23.7985,23.8187,23.792,23.8167,23.7744,23.7658,23.8061,23.8059,23.7651,23.6637
-49.8996,1,0.418132,2,3,0,50.0262,0.279397,0.0194453,0.279397,0.0194453,3.26131e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8769,23.8022,23.7462,23.8194,23.8173,23.8009,23.8064,23.7959,23.7952,23.7641,23.796,23.8321,23.8043,23.7988,23.8099,23.7996,23.8199,23.7933,23.8181,23.7759,23.7675,23.808,23.808,23.7676,23.6666
-50.4146,0.951676,0.418132,2,5,0,51.2058,0.294508,-0.0135481,0.294508,-0.0135481,3.26306e+07,1.37062e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7735,23.7439,23.7762,23.7725,23.8799,23.8151,23.879,23.8552,23.7986,23.8254,23.8803,23.8059,23.7502,23.8237,23.8219,23.8059,23.8117,23.8017,23.8014,23.7707,23.8031,23.8398,23.8125,23.8076,23.8194,23.8098,23.8308,23.8051,23.8311,23.7899,23.7832,23.8252,23.8272,23.7903,23.6929
-50.5225,0.976645,0.418132,3,7,0,51.0992,0.273237,-0.023635,0.273237,-0.023635,3.26059e+07,1.3701e+06,57571.6,23.8155,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.774,23.7701,23.8771,23.812,23.8756,23.8516,23.7945,23.821,23.8755,23.8007,23.7446,23.8177,23.8154,23.7989,23.8042,23.7935,23.7927,23.7614,23.793,23.829,23.801,23.7953,23.806,23.7955,23.8154,23.7884,23.8128,23.7702,23.761,23.8008,23.8001,23.7581,23.6556
-50.0958,1,0.418132,3,7,0,50.5121,0.29134,0.0316757,0.29134,0.0316757,3.26272e+07,1.37055e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8146,23.8786,23.8547,23.7981,23.8248,23.8796,23.8052,23.7494,23.8229,23.821,23.8049,23.8107,23.8005,23.8002,23.7694,23.8017,23.8383,23.8109,23.8059,23.8176,23.8078,23.8287,23.8028,23.8286,23.7872,23.7801,23.8218,23.8234,23.7858,23.6877
-49.8031,0.930017,0.418132,1,3,0,51.2446,0.285589,-0.0526998,0.285589,-0.0526998,3.2621e+07,1.37042e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8139,23.8777,23.8538,23.7971,23.8237,23.8784,23.8039,23.748,23.8214,23.8194,23.8032,23.8088,23.7985,23.798,23.7671,23.7992,23.8356,23.8081,23.8028,23.8143,23.8042,23.8249,23.7986,23.824,23.7822,23.7745,23.8157,23.8166,23.7777,23.6783
-51.3923,0.933599,0.418132,3,11,0,51.7559,0.254145,-0.370334,0.254145,-0.370334,3.26252e+07,1.3705e+06,57571.6,23.816,23.7567,23.7825,23.7817,23.7831,23.7738,23.7443,23.7765,23.7729,23.8802,23.8154,23.8794,23.8556,23.799,23.8258,23.8805,23.8061,23.7503,23.8238,23.8219,23.8058,23.8115,23.8012,23.8008,23.7699,23.8019,23.8383,23.8107,23.8054,23.8166,23.8064,23.8267,23.8002,23.8249,23.7826,23.7737,23.8136,23.8127,23.7698,23.6655
-51.4161,0.921097,0.418132,2,7,0,51.8876,0.2582,-0.369862,0.2582,-0.369862,3.26299e+07,1.3706e+06,57571.6,23.8161,23.7569,23.7826,23.7819,23.7834,23.7741,23.7446,23.7769,23.7734,23.8808,23.816,23.8801,23.8563,23.7998,23.8266,23.8814,23.8071,23.7514,23.825,23.8232,23.8071,23.8129,23.8028,23.8024,23.7716,23.8038,23.8404,23.8129,23.8077,23.8191,23.8091,23.8297,23.8033,23.8284,23.7863,23.7779,23.8183,23.8179,23.776,23.6728
-51.2918,1,0.418132,1,3,0,51.5423,0.254756,-0.352272,0.254756,-0.352272,3.26219e+07,1.37044e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.7439,23.7762,23.7725,23.8798,23.8149,23.8788,23.855,23.7983,23.8251,23.8798,23.8053,23.7495,23.8229,23.8209,23.8047,23.8103,23.8,23.7995,23.7685,23.8005,23.8368,23.8091,23.8037,23.8148,23.8045,23.8247,23.7981,23.8227,23.7802,23.7712,23.8109,23.8098,23.7667,23.6622
-51.4802,0.993827,0.418132,1,3,0,51.6031,0.252224,-0.376795,0.252224,-0.376795,3.26245e+07,1.37049e+06,57571.6,23.816,23.7567,23.7825,23.7817,23.7831,23.7738,23.7442,23.7765,23.7729,23.8802,23.8154,23.8793,23.8555,23.7989,23.8257,23.8804,23.806,23.7502,23.8237,23.8218,23.8056,23.8113,23.801,23.8005,23.7696,23.8017,23.838,23.8103,23.805,23.8162,23.806,23.8262,23.7996,23.8243,23.7818,23.7728,23.8126,23.8115,23.7682,23.6635
-53.452,0.397821,0.418132,2,3,0,54.9265,0.252712,-0.458783,0.252712,-0.458783,3.26462e+07,1.37094e+06,57571.6,23.8166,23.7575,23.7834,23.7829,23.7846,23.7756,23.7463,23.7788,23.7755,23.8831,23.8186,23.8829,23.8593,23.8031,23.8301,23.8853,23.8112,23.7558,23.8297,23.8282,23.8125,23.8186,23.8088,23.8087,23.7784,23.811,23.8479,23.8208,23.816,23.828,23.8184,23.8394,23.8136,23.8393,23.7977,23.7901,23.831,23.8313,23.7902,23.6873
-51.5615,1,0.418132,2,3,0,52.311,0.250449,-0.367196,0.250449,-0.367196,3.26201e+07,1.3704e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7828,23.7735,23.7439,23.7761,23.7724,23.8797,23.8148,23.8787,23.8548,23.7981,23.8248,23.8795,23.805,23.7492,23.8226,23.8206,23.8043,23.8099,23.7995,23.799,23.7679,23.7999,23.8361,23.8083,23.8028,23.8139,23.8035,23.8236,23.7967,23.8212,23.7785,23.7692,23.8086,23.8071,23.7632,23.6578
-52.1595,0.99547,0.418132,2,7,0,52.4002,0.242274,-0.437766,0.242274,-0.437766,3.2628e+07,1.37056e+06,57571.6,23.8162,23.7569,23.7827,23.782,23.7835,23.7743,23.7448,23.7771,23.7735,23.8809,23.8162,23.8802,23.8565,23.7999,23.8268,23.8816,23.8073,23.7515,23.8251,23.8232,23.8071,23.8129,23.8027,23.8022,23.7714,23.8035,23.8399,23.8123,23.8069,23.8182,23.8079,23.8282,23.8015,23.8261,23.7836,23.7743,23.8138,23.8122,23.7679,23.6617
-52.1595,0.00768778,0.418132,2,3,0,53.9492,0.242274,-0.437766,0.242274,-0.437766,3.2628e+07,1.37056e+06,57571.6,23.8162,23.7569,23.7827,23.782,23.7835,23.7743,23.7448,23.7771,23.7735,23.8809,23.8162,23.8802,23.8565,23.7999,23.8268,23.8816,23.8073,23.7515,23.8251,23.8232,23.8071,23.8129,23.8027,23.8022,23.7714,23.8035,23.8399,23.8123,23.8069,23.8182,23.8079,23.8282,23.8015,23.8261,23.7836,23.7743,23.8138,23.8122,23.7679,23.6617
-51.5061,0.538908,0.418132,3,7,0,53.0364,0.251577,-0.354034,0.251577,-0.354034,3.26185e+07,1.37036e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7827,23.7733,23.7437,23.7759,23.7722,23.8794,23.8145,23.8784,23.8545,23.7978,23.8245,23.8791,23.8046,23.7487,23.8221,23.8201,23.8038,23.8093,23.7989,23.7983,23.7672,23.7992,23.8354,23.8075,23.802,23.813,23.8026,23.8226,23.7957,23.8202,23.7775,23.7681,23.8075,23.806,23.7621,23.6568
-50.6022,0.993398,0.418132,2,7,0,52.6307,0.267169,-0.273063,0.267169,-0.273063,3.26214e+07,1.37042e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7721,23.8794,23.8145,23.8784,23.8545,23.7978,23.8245,23.8792,23.8047,23.7488,23.8222,23.8203,23.804,23.8097,23.7993,23.7988,23.7679,23.7999,23.8362,23.8086,23.8032,23.8145,23.8043,23.8247,23.7982,23.8231,23.7809,23.7724,23.8127,23.8124,23.771,23.6686
-50.3833,0.663203,0.418132,2,5,0,52.682,0.2798,-0.210607,0.2798,-0.210607,3.26269e+07,1.37054e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.8149,23.8789,23.8551,23.7984,23.8252,23.88,23.8056,23.7498,23.8233,23.8214,23.8053,23.8111,23.8009,23.8005,23.7697,23.8019,23.8385,23.811,23.8059,23.8175,23.8076,23.8283,23.8022,23.8277,23.786,23.7784,23.8196,23.8205,23.7813,23.6814
-50.3833,0.915265,0.418132,1,1,0,50.6627,0.2798,-0.210607,0.2798,-0.210607,3.26269e+07,1.37054e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.8149,23.8789,23.8551,23.7984,23.8252,23.88,23.8056,23.7498,23.8233,23.8214,23.8053,23.8111,23.8009,23.8005,23.7697,23.8019,23.8385,23.811,23.8059,23.8175,23.8076,23.8283,23.8022,23.8277,23.786,23.7784,23.8196,23.8205,23.7813,23.6814
-50.1749,0.98556,0.418132,2,7,0,50.5961,0.2761,-0.012634,0.2761,-0.012634,3.26091e+07,1.37017e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7423,23.7743,23.7704,23.8774,23.8124,23.876,23.852,23.7951,23.8216,23.8761,23.8014,23.7453,23.8185,23.8163,23.7998,23.8052,23.7946,23.7938,23.7626,23.7944,23.8304,23.8025,23.7969,23.8078,23.7973,23.8174,23.7906,23.8152,23.7728,23.764,23.8041,23.8037,23.7625,23.6606
-50.0798,0.964621,0.418132,1,3,0,51.5056,0.275856,-0.134641,0.275856,-0.134641,3.26143e+07,1.37027e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7726,23.7428,23.7748,23.771,23.8782,23.8132,23.8769,23.853,23.7961,23.8227,23.8773,23.8026,23.7467,23.8199,23.8178,23.8014,23.8069,23.7965,23.7958,23.7647,23.7966,23.8328,23.805,23.7995,23.8106,23.8003,23.8206,23.794,23.8188,23.7765,23.768,23.8084,23.8083,23.7674,23.6659
-49.957,0.997243,0.418132,3,7,0,50.366,0.287436,0.0825999,0.287436,0.0825999,3.26244e+07,1.37049e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.772,23.8792,23.8143,23.8782,23.8544,23.7977,23.8244,23.8791,23.8047,23.7488,23.8223,23.8204,23.8042,23.8099,23.7997,23.7993,23.7684,23.8006,23.8372,23.8097,23.8045,23.8161,23.8062,23.8269,23.8009,23.8264,23.7848,23.7774,23.8189,23.8201,23.7817,23.6828
-49.9466,0.871049,0.418132,3,7,0,52.5778,0.287084,0.0851234,0.287084,0.0851234,3.26241e+07,1.37048e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7731,23.7435,23.7756,23.7719,23.8792,23.8143,23.8782,23.8543,23.7976,23.8243,23.8791,23.8046,23.7488,23.8222,23.8203,23.8041,23.8098,23.7996,23.7992,23.7683,23.8005,23.837,23.8095,23.8044,23.8159,23.806,23.8268,23.8007,23.8262,23.7846,23.7771,23.8186,23.8197,23.7813,23.6823
-49.8,0.997106,0.418132,3,7,0,50.1218,0.282964,-0.0682801,0.282964,-0.0682801,3.26185e+07,1.37036e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7728,23.743,23.7751,23.7714,23.8785,23.8136,23.8774,23.8535,23.7967,23.8233,23.878,23.8034,23.7475,23.8208,23.8188,23.8025,23.8081,23.7977,23.7972,23.7662,23.7982,23.8346,23.8069,23.8016,23.8129,23.8028,23.8233,23.7969,23.8221,23.7802,23.7722,23.8132,23.8138,23.7743,23.6742
-50.6654,0.977832,0.418132,3,7,0,50.7091,0.284254,-0.202634,0.284254,-0.202634,3.26311e+07,1.37063e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7738,23.7442,23.7765,23.7729,23.8802,23.8154,23.8794,23.8557,23.7991,23.8259,23.8807,23.8064,23.7507,23.8243,23.8225,23.8065,23.8123,23.8022,23.8019,23.7713,23.8036,23.8403,23.8129,23.808,23.8197,23.81,23.8309,23.8051,23.8308,23.7894,23.7822,23.8239,23.8253,23.7871,23.6881
-51.5921,0.788532,0.418132,2,7,0,53.8673,0.301189,-0.035761,0.301189,-0.035761,3.26387e+07,1.37079e+06,57571.6,23.8161,23.7568,23.7826,23.7818,23.7833,23.7741,23.7446,23.7769,23.7734,23.8808,23.8161,23.8802,23.8565,23.8,23.8269,23.8818,23.8076,23.752,23.8258,23.8241,23.8082,23.8142,23.8044,23.8042,23.7738,23.8064,23.8434,23.8163,23.8116,23.8238,23.8144,23.8359,23.8105,23.837,23.7963,23.7902,23.833,23.8359,23.8005,23.7046
-50.4351,0.987873,0.418132,2,5,0,52.1714,0.273759,-0.0378191,0.273759,-0.0378191,3.26067e+07,1.37012e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7815,23.772,23.7421,23.7741,23.7702,23.8772,23.8121,23.8757,23.8517,23.7947,23.8212,23.8756,23.8009,23.7448,23.8179,23.8157,23.7991,23.8045,23.7938,23.793,23.7617,23.7934,23.8294,23.8014,23.7957,23.8065,23.796,23.8159,23.789,23.8135,23.7708,23.7618,23.8017,23.801,23.7592,23.6568
-50.8942,0.928596,0.418132,4,15,0,53.1423,0.268345,-0.135643,0.268345,-0.135643,3.26055e+07,1.37009e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7815,23.772,23.7421,23.7741,23.7702,23.8772,23.8121,23.8757,23.8517,23.7946,23.8212,23.8756,23.8008,23.7447,23.8178,23.8155,23.799,23.8043,23.7936,23.7928,23.7614,23.7931,23.829,23.8009,23.7952,23.8059,23.7952,23.8151,23.788,23.8123,23.7695,23.7601,23.7997,23.7985,23.7559,23.6525
-50.7932,0.898761,0.418132,2,3,0,51.8311,0.263246,-0.295823,0.263246,-0.295823,3.26207e+07,1.37041e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7436,23.7758,23.7721,23.8794,23.8145,23.8784,23.8545,23.7978,23.8245,23.8792,23.8047,23.7488,23.8222,23.8202,23.804,23.8096,23.7992,23.7987,23.7677,23.7997,23.8361,23.8083,23.8029,23.8141,23.8039,23.8242,23.7976,23.8224,23.7801,23.7713,23.8114,23.8109,23.7688,23.6657
-50.6381,0.827248,0.418132,2,3,0,51.572,0.265616,-0.2636,0.265616,-0.2636,3.2618e+07,1.37035e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7717,23.8789,23.814,23.8778,23.854,23.7972,23.8238,23.8785,23.8039,23.748,23.8213,23.8193,23.803,23.8086,23.7982,23.7976,23.7665,23.7985,23.8347,23.807,23.8015,23.8126,23.8023,23.8226,23.7959,23.8207,23.7783,23.7695,23.8096,23.809,23.7671,23.6641
-50.147,0.635046,0.418132,2,5,0,52.9909,0.275821,0.0754359,0.275821,0.0754359,3.26105e+07,1.37019e+06,57571.6,23.8156,23.7561,23.7815,23.7806,23.7818,23.7722,23.7424,23.7744,23.7706,23.8776,23.8126,23.8763,23.8523,23.7953,23.8219,23.8764,23.8017,23.7457,23.8188,23.8167,23.8002,23.8056,23.7951,23.7944,23.7632,23.795,23.8311,23.8031,23.7976,23.8085,23.7981,23.8182,23.7915,23.8162,23.7737,23.765,23.8052,23.8048,23.7637,23.6619
-50.2584,0.981342,0.418132,2,7,0,50.7079,0.272468,0.19471,0.272468,0.19471,3.26164e+07,1.37032e+06,57571.6,23.8157,23.7563,23.7819,23.7809,23.7822,23.7728,23.743,23.7751,23.7714,23.8785,23.8136,23.8774,23.8534,23.7966,23.8233,23.8779,23.8033,23.7473,23.8206,23.8186,23.8022,23.8078,23.7973,23.7967,23.7657,23.7976,23.8338,23.806,23.8006,23.8118,23.8015,23.8217,23.7951,23.82,23.7777,23.7692,23.8095,23.8093,23.7682,23.6663
-50.1849,1,0.418132,2,3,0,50.2769,0.274771,0.197266,0.274771,0.197266,3.26194e+07,1.37038e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8778,23.8539,23.7971,23.8238,23.8785,23.8039,23.748,23.8214,23.8194,23.8031,23.8087,23.7983,23.7978,23.7668,23.7988,23.8352,23.8075,23.8021,23.8134,23.8032,23.8236,23.7972,23.8222,23.7801,23.7718,23.8124,23.8125,23.772,23.6707
-51.073,0.835614,0.418132,3,7,0,51.5407,0.292362,-0.153898,0.292362,-0.153898,3.26353e+07,1.37072e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7832,23.774,23.7444,23.7767,23.7732,23.8806,23.8158,23.8799,23.8561,23.7996,23.8265,23.8814,23.8071,23.7515,23.8251,23.8234,23.8075,23.8134,23.8034,23.8032,23.7727,23.8051,23.842,23.8148,23.81,23.822,23.8124,23.8336,23.808,23.8341,23.7931,23.7865,23.8287,23.8308,23.794,23.6966
-50.0862,1,0.418132,2,3,0,51.1968,0.287213,-0.11295,0.287213,-0.11295,3.2626e+07,1.37052e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7722,23.8794,23.8146,23.8785,23.8547,23.798,23.8247,23.8795,23.805,23.7492,23.8227,23.8208,23.8047,23.8104,23.8003,23.7999,23.7691,23.8013,23.8379,23.8104,23.8053,23.8169,23.8071,23.8279,23.8019,23.8275,23.7859,23.7786,23.8201,23.8214,23.7831,23.6843
-50.2243,0.999796,0.418132,3,15,0,50.2716,0.275067,-0.0735787,0.275067,-0.0735787,3.26095e+07,1.37017e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7705,23.8775,23.8125,23.8761,23.8521,23.7952,23.8217,23.8762,23.8015,23.7454,23.8186,23.8164,23.7999,23.8053,23.7947,23.794,23.7628,23.7946,23.8306,23.8027,23.7971,23.808,23.7976,23.8176,23.7908,23.8154,23.773,23.7641,23.8042,23.8038,23.7624,23.6605
-50.4578,0.942419,0.418132,3,7,0,51.8785,0.283238,-0.194018,0.283238,-0.194018,3.26289e+07,1.37058e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7763,23.7726,23.8799,23.8151,23.8791,23.8553,23.7987,23.8255,23.8803,23.8059,23.7502,23.8237,23.8219,23.8058,23.8116,23.8015,23.8011,23.7704,23.8027,23.8393,23.8119,23.8069,23.8185,23.8087,23.8296,23.8036,23.8292,23.7877,23.7804,23.8218,23.823,23.7845,23.6852
-49.7999,0.865706,0.418132,2,7,0,51.6134,0.282043,-0.057911,0.282043,-0.057911,3.26171e+07,1.37033e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8134,23.8772,23.8533,23.7964,23.823,23.8777,23.8031,23.7471,23.8204,23.8184,23.8021,23.8076,23.7972,23.7966,23.7656,23.7976,23.8339,23.8062,23.8009,23.8121,23.8019,23.8224,23.796,23.8211,23.7791,23.771,23.8118,23.8122,23.7725,23.6722
